frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_NM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_NM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_NM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_NM_dBuA,error_NM_PY_minus_LT_dB,LT_I_NM_phase_deg,PY_I_NM_phase_deg
66069.34480076208,0.019082854520474195,0.019082854520400705,0.01908285452043745,0.019082854520439108,0.019082854520439108,0.019082854520439108,85.61286678866652,85.61286678863308,85.61286678864981,85.61286678865056,85.61286678865056,85.61286678865056,7.531752999057062e-13,46.03961364408507,46.03961364407998
66834.39175686396,0.018133390999905928,0.01813339099989994,0.018133390999902934,0.018133390999904256,0.018133390999904256,0.018133390999904256,85.16958052188775,85.16958052188488,85.16958052188633,85.16958052188696,85.16958052188696,85.16958052188696,6.252776074688882e-13,45.30335416912231,45.303354169128504
67608.29753920072,0.017234604917940502,0.017234604917914405,0.017234604917927453,0.017234604917927592,0.017234604917927592,0.017234604917927592,84.72802664385527,84.72802664384213,84.72802664384871,84.72802664384878,84.72802664384878,84.72802664384878,7.105427357601002e-14,44.58300610805116,44.583006108052885
68391.16472814551,0.01638346852255599,0.016383468522571557,0.016383468522563775,0.016383468522563702,0.016383468522563702,0.016383468522563702,84.28811702143109,84.28811702143935,84.28811702143521,84.28811702143518,84.28811702143518,84.28811702143518,-2.842170943040401e-14,43.877586131345765,43.87758613134058
69183.09709189627,0.015577166972381555,0.015577166972333332,0.015577166972357446,0.015577166972359934,0.015577166972359934,0.015577166972359934,83.84976950300967,83.84976950298278,83.84976950299622,83.8497695029976,83.8497695029976,83.8497695029976,1.3784529073745944e-12,43.18621330789353,43.18621330789776
69984.19960023,0.014813080037851213,0.014813080037811554,0.014813080037831385,0.014813080037832129,0.014813080037832129,0.014813080037832129,83.41290738834067,83.41290738831742,83.41290738832903,83.41290738832947,83.41290738832947,83.41290738832947,4.405364961712621e-13,42.50809382327221,42.5080938232601
70794.57843841647,0.01408876569947872,0.01408876569941617,0.014088765699447446,0.014088765699448447,0.014088765699448447,0.014088765699448447,82.9774589347406,82.97745893470206,82.97745893472133,82.97745893472195,82.97745893472195,82.97745893472195,6.252776074688882e-13,41.842508585888396,41.8425085858912
71614.34102129292,0.013401945431488664,0.013401945431565632,0.013401945431527148,0.01340194543152667,0.01340194543152667,0.01340194543152667,82.54335690585614,82.54335690590602,82.54335690588108,82.54335690588077,82.54335690588077,82.54335690588077,-3.126388037344441e-13,41.18880308885786,41.188803088859814
72443.59600750176,0.012750490976852994,0.012750490976851955,0.012750490976852477,0.012750490976852371,0.012750490976852371,0.012750490976852371,82.11053816509768,82.11053816509697,82.11053816509732,82.11053816509725,82.11053816509725,82.11053816509725,-7.105427357601002e-14,40.54637904655227,40.54637904655275
73282.4533138932,0.012132412436461291,0.012132412436473464,0.012132412436467378,0.012132412436467526,0.012132412436467526,0.012132412436467526,81.67894331110206,81.67894331111079,81.67894331110642,81.67894331110652,81.67894331110652,81.67894331110652,9.947598300641403e-14,39.914687439241625,39.91468743924217
74131.02413009458,0.011545847519411824,0.011545847519478842,0.011545847519445332,0.011545847519445145,0.011545847519445145,0.011545847519445145,81.2485163535427,81.24851635359312,81.24851635356791,81.24851635356777,81.24851635356777,81.24851635356777,-1.4210854715202004e-13,39.29322268287053,39.293222682872
74989.42093324845,0.010989051816820061,0.010989051816806282,0.01098905181681317,0.010989051816813589,0.010989051816813589,0.010989051816813589,80.81920442446997,80.81920442445907,80.81920442446452,80.81920442446486,80.81920442446486,80.81920442446486,3.410605131648481e-13,38.68151770499206,38.68151770499364
75857.75750292127,0.010460389981379556,0.010460389981324238,0.010460389981351896,0.01046038998135196,0.01046038998135196,0.01046038998135196,80.3909575216079,80.39095752156197,80.39095752158494,80.390957521585,80.390957521585,80.390957521585,5.684341886080802e-14,38.07913975587173,38.07913975587274
76736.14893618484,0.009958327710492805,0.009958327710513866,0.009958327710503336,0.009958327710503739,0.009958327710503739,0.009958327710503739,79.96372828035715,79.9637282803755,79.96372828036633,79.96372828036667,79.96372828036667,79.96372828036667,3.410605131648481e-13,37.485686820405704,37.48568682040692
77624.71166287216,0.00948142444316801,0.00948142444317686,0.009481424443172435,0.009481424443172551,0.009481424443172551,0.009481424443172551,79.5374717706759,79.537471770684,79.53747177067994,79.53747177068006,79.53747177068006,79.53747177068006,1.1368683772161603e-13,36.90078452455217,36.900784524555
78523.5634610102,0.00902832669277216,0.009028326692883667,0.009028326692827915,0.009028326692827444,0.009028326692827444,0.009028326692827444,79.11214531538342,79.1121453154907,79.11214531543706,79.1121453154366,79.1121453154366,79.1121453154366,-4.547473508864641e-13,36.324083451621384,36.32408345161572
79432.8234724312,0.008597761949315259,0.008597761949401893,0.008597761949358577,0.00859776194935759,0.00859776194935759,0.00859776194935759,78.68770832822733,78.68770832831486,78.68770832827109,78.68770832827009,78.68770832827009,78.68770832827009,-9.947598300641403e-13,35.75525680048756,35.75525680048438
80352.61221856483,0.008188533090685547,0.008188533090702442,0.008188533090693995,0.008188533090694493,0.008188533090694493,0.008188533090694493,78.26412216785714,78.26412216787506,78.26412216786609,78.26412216786663,78.26412216786663,78.26412216786663,5.400124791776761e-13,35.193998331120696,35.19399833112516
81283.05161641307,0.007799513252572654,0.007799513252554699,0.007799513252563676,0.007799513252563595,0.007799513252563595,0.007799513252563595,77.84135000684077,77.84135000682078,77.84135000683078,77.84135000683068,77.84135000683068,77.84135000683068,-9.947598300641403e-14,34.64002055279662,34.640020552792635
82224.2649947103,0.007429641110982332,0.007429641111060707,0.007429641111021519,0.007429641111021849,0.007429641111021849,0.007429641111021849,77.41935671320768,77.4193567132993,77.41935671325349,77.41935671325388,77.41935671325388,77.41935671325388,3.836930773104541e-13,34.09305311866718,34.09305311867498
83176.37711027033,0.00707791653783532,0.007077916537848382,0.00707791653784185,0.007077916537841419,0.007077916537841419,0.007077916537841419,76.99810874339279,76.99810874340882,76.9981087434008,76.99810874340028,76.99810874340028,76.99810874340028,-5.258016244624741e-13,33.55284139709886,33.55284139709579
84139.51416452278,0.006743396593444522,0.006743396593454706,0.0067433965934496146,0.006743396593449961,0.006743396593449961,0.006743396593449961,76.57757404413213,76.57757404414525,76.5775740441387,76.57757404413914,76.57757404413914,76.57757404413914,4.405364961712621e-13,33.01914519458303,33.01914519458394
85113.80382024095,0.006425191826130833,0.006425191826172908,0.006425191826151871,0.00642519182615156,0.00642519182615156,0.00642519182615156,76.15772196391562,76.1577219639725,76.15772196394406,76.15772196394363,76.15772196394363,76.15772196394363,-4.263256414560601e-13,32.49173761027532,32.49173761027643
86099.37521846342,0.006122462849815711,0.006122462849837358,0.006122462849826534,0.006122462849825933,0.006122462849825933,0.006122462849825933,75.73852317142222,75.73852317145293,75.73852317143756,75.73852317143673,75.73852317143673,75.73852317143673,-8.384404281969182e-13,31.970404004481722,31.970404004478702
87096.35899561147,0.005834417175363019,0.005834417175279888,0.005834417175321453,0.0058344171753214906,0.0058344171753214906,0.0058344171753214906,75.31994958066693,75.31994958054317,75.31994958060505,75.3199495806051,75.3199495806051,75.3199495806051,4.263256414560601e-14,31.45494106693837,31.454941066940002
88104.88730080485,0.005560306273377562,0.005560306273394077,0.005560306273385819,0.005560306273385704,0.005560306273385704,0.005560306273385704,74.90197428190895,74.90197428193474,74.90197428192185,74.90197428192167,74.90197428192167,74.90197428192167,-1.8474111129762605e-13,30.945155972628818,30.945155972630726
89125.09381337804,0.005299422849281832,0.005299422849269922,0.005299422849275877,0.0052994228492755915,0.0052994228492755915,0.0052994228492755915,74.48457147872998,74.48457147871045,74.48457147872021,74.48457147871976,74.48457147871976,74.48457147871976,-4.547473508864641e-13,30.4408656146483,30.440865614644885
90157.11376059923,0.005051098311219599,0.005051098311192551,0.005051098311206076,0.005051098311205927,0.005051098311205927,0.005051098311205927,74.06771642827381,74.06771642822731,74.06771642825056,74.0677164282503,74.0677164282503,74.0677164282503,-2.5579538487363607e-13,29.94189590536638,29.941895905362333
91201.08393559456,0.004814700416560355,0.004814700416573533,0.004814700416566944,0.0048147004165667905,0.0048147004165667905,0.0048147004165667905,73.6513853869164,73.65138538694018,73.6513853869283,73.65138538692803,73.65138538692803,73.65138538692803,-2.7000623958883807e-13,29.44808113826154,29.448081138262804
92257.14271547995,0.004589631081413814,0.004589631081400789,0.004589631081407302,0.004589631081407313,0.004589631081407313,0.004589631081407313,73.2355555593493,73.23555555932465,73.23555555933697,73.235555559337,73.235555559337,73.235555559337,2.842170943040401e-14,28.959263403832985,28.959263403831063
93325.43007970278,0.004375324340075577,0.0043753243400608205,0.004375324340068198,0.0043753243400680335,0.0043753243400680335,0.0043753243400680335,72.8202050506366,72.82020505060731,72.82020505062195,72.82020505062162,72.82020505062162,72.82020505062162,-3.268496584496461e-13,28.475292053868966,28.475292053870238
94406.08762859607,0.004171244443062208,0.004171244443086358,0.004171244443074283,0.0041712444430743135,0.0041712444430743135,0.0041712444430743135,72.40531282191013,72.40531282196042,72.40531282193528,72.40531282193534,72.40531282193534,72.40531282193534,5.684341886080802e-14,27.996023209275872,27.996023209279173
95499.25860214738,0.003976884082519379,0.0039768840824773504,0.003976884082498365,0.003976884082498202,0.003976884082498202,0.003976884082498202,71.99085864870695,71.99085864861514,71.99085864866105,71.99085864866069,71.99085864866069,71.99085864866069,-3.552713678800501e-13,27.521319306977972,27.521319306974863
96605.08789898518,0.0037917627349867643,0.0037917627349598596,0.0037917627349733124,0.003791762734973134,0.003791762734973134,0.003791762734973134,71.57682308118015,71.57682308111853,71.57682308114934,71.57682308114894,71.57682308114894,71.57682308114894,-3.979039320256561e-13,27.051048682176983,27.051048682171682
97723.72209558495,0.003615425113447797,0.0036154251133920755,0.0036154251134199364,0.0036154251134199694,0.0036154251134199694,0.0036154251134199694,71.16318740782407,71.1631874076902,71.16318740775714,71.16318740775722,71.16318740775722,71.16318740775722,8.526512829121202e-14,26.58508518268482,26.585085182682004
98855.30946569782,0.003447439719355505,0.0034474397192973214,0.003447439719326413,0.003447439719326521,0.003447439719326521,0.003447439719326521,70.74993362006057,70.74993361991397,70.74993361998727,70.74993361998754,70.74993361998754,70.74993361998754,2.7000623958883807e-13,26.123307812293433,26.123307812291113
100000.00000000399,0.00328739748813907,0.003287397488114925,0.003287397488126998,0.003287397488126949,0.003287397488126949,0.003287397488126949,70.33704437958568,70.33704437952187,70.33704437955377,70.33704437955365,70.33704437955365,70.33704437955365,-1.2789769243681803e-13,25.66560040059463,25.665600400592677
101157.9454259939,0.0031349105208417615,0.0031349105208816853,0.0031349105208617234,0.0031349105208614845,0.0031349105208614845,0.0031349105208614845,69.92450298716722,69.92450298727783,69.92450298722252,69.92450298722187,69.92450298722187,69.92450298722187,-6.536993168992922e-13,25.211851296961413,25.211851296960116
102329.2992280795,0.002989610895866101,0.002989610895871646,0.0029896108958688736,0.0029896108958688576,0.0029896108958688576,0.0029896108958688576,69.51229335327997,69.51229335329609,69.51229335328803,69.51229335328799,69.51229335328799,69.51229335328799,-4.263256414560601e-14,24.76195308657859,24.761953086578156
103514.21666793854,0.002851149554759194,0.0028511495548028194,0.002851149554781007,0.002851149554780939,0.002851149554780939,0.002851149554780939,69.10039996950144,69.10039996963434,69.10039996956789,69.10039996956768,69.10039996956768,69.10039996956768,-2.1316282072803006e-13,24.31580232667587,24.315802326677638
104712.85480509416,0.002719195257556549,0.002719195257557431,0.0027191952575569903,0.002719195257556959,0.002719195257556959,0.002719195257556959,68.68880788278855,68.68880788279137,68.68880788278996,68.68880788278986,68.68880788278986,68.68880788278986,-9.947598300641403e-14,23.87329930130361,23.87329930130557
105925.37251773315,0.0025934336017142917,0.002593433601723718,0.0025934336017190054,0.002593433601719119,0.002593433601719119,0.002593433601719119,68.2775026692778,68.27750266930937,68.27750266929358,68.27750266929397,68.27750266929397,68.27750266929397,3.836930773104541e-13,23.434347793126985,23.43434779312979
107151.93052376497,0.0024735661013329294,0.002473566101340635,0.0024735661013367822,0.0024735661013369184,0.0024735661013369184,0.0024735661013369184,67.86647041092786,67.86647041095492,67.86647041094139,67.86647041094187,67.86647041094187,67.86647041094187,4.831690603168681e-13,22.998854870924713,22.998854870923495
108392.69140212474,0.0023593093216404014,0.002359309321675761,0.002359309321658081,0.0023593093216579047,0.0023593093216579047,0.0023593093216579047,67.45569767209889,67.45569767222906,67.45569767216398,67.45569767216332,67.45569767216332,67.45569767216332,-6.536993168992922e-13,22.566730691506628,22.566730691504574
109647.81961432293,0.0022503940655908485,0.0022503940656127485,0.0022503940656017985,0.0022503940656018774,0.0022503940656018774,0.0022503940656018774,67.04517147801896,67.04517147810347,67.0451714780612,67.04517147806152,67.04517147806152,67.04517147806152,3.126388037344441e-13,22.137888315019186,22.137888315018508
110917.48152624459,0.00214656460862516,0.002146564608628026,0.0021465646086265924,0.002146564608626705,0.002146564608626705,0.002146564608626705,66.63487929350566,66.63487929351726,66.63487929351146,66.63487929351191,66.63487929351191,66.63487929351191,4.547473508864641e-13,21.712243532552357,21.712243532555608
112201.84543020089,0.00204757797870648,0.0020475779787731086,0.002047577978739794,0.0020475779787397026,0.0020475779787397026,0.0020475779787397026,66.22480900305266,66.2248090033353,66.22480900319397,66.22480900319358,66.22480900319358,66.22480900319358,-3.836930773104541e-13,21.289714705184572,21.28971470518352
113501.0815672361,0.0019532032786905673,0.001953203278652125,0.0019532032786713466,0.0019532032786714355,0.0019532032786714355,0.0019532032786714355,65.81494889258194,65.81494889241098,65.81494889249646,65.81494889249686,65.81494889249686,65.81494889249686,3.979039320256561e-13,20.87022261355485,20.870222613556358
114815.36214969294,0.0018632210474424996,0.001863221047459991,0.001863221047451245,0.0018632210474512484,0.0018632210474512484,0.0018632210474512484,65.40528762921548,65.40528762929702,65.40528762925624,65.40528762925626,65.40528762925626,65.40528762925626,2.842170943040401e-14,20.453690317335564,20.4536903173343
116144.86138403902,0.0017774226588152518,0.0017774226588397127,0.0017774226588274824,0.001777422658827512,0.001777422658827512,0.001777422658827512,64.99581424620173,64.99581424632127,64.9958142462615,64.99581424626166,64.99581424626166,64.99581424626166,1.5631940186722204e-13,20.040043023711064,20.040043023712247
117489.75549395775,0.0016956097541851694,0.0016956097541393634,0.0016956097541622663,0.0016956097541622772,0.0016956097541622772,0.0016956097541622772,64.58651812462112,64.58651812438647,64.5865181245038,64.58651812450385,64.58651812450385,64.58651812450385,5.684341886080802e-14,19.629207964413265,19.62920796441398
118850.22274370669,0.0016175937075759525,0.001617593707627609,0.001617593707601781,0.0016175937076016698,0.0016175937076016698,0.0016175937076016698,64.17738897697663,64.17738897725401,64.17738897711533,64.17738897711473,64.17738897711473,64.17738897711473,-5.968558980384842e-13,19.221114280559345,19.22111428056141
120226.44346174621,0.0015431951214700992,0.001543195121491302,0.001543195121480701,0.0015431951214807805,0.0015431951214807805,0.0015431951214807805,63.76841683390416,63.768416834023505,63.76841683396384,63.76841683396428,63.76841683396428,63.76841683396428,4.405364961712621e-13,18.81569291487331,18.815692914875378
121618.60006464178,0.0014722433500450503,0.0014722433500886432,0.0014722433500668466,0.0014722433500668093,0.0014722433500668093,0.0014722433500668093,63.35959202675195,63.35959202700913,63.359592026880534,63.359592026880314,63.359592026880314,63.359592026880314,-2.2026824808563106e-13,18.412876510708557,18.4128765107078
123026.87708124319,0.0014045760498908122,0.001404576049864231,0.0014045760498775216,0.001404576049877499,0.001404576049877499,0.001404576049877499,62.95090517554043,62.95090517537605,62.95090517545823,62.9509051754581,62.9509051754581,62.9509051754581,-1.3500311979441904e-13,18.01259931744328,18.01259931744362
124451.46117714362,0.0013400387549275467,0.0013400387549422509,0.0013400387549348987,0.0013400387549348807,0.0013400387549348807,0.0013400387549348807,62.54234717338264,62.54234717347795,62.54234717343029,62.54234717343017,62.54234717343017,62.54234717343017,-1.1368683772161603e-13,17.614797101850048,17.614797101846765
125892.54117942191,0.0012784844754203768,0.0012784844754347526,0.001278484475427565,0.0012784844754275522,0.0012784844754275522,0.0012784844754275522,62.13390917551929,62.13390917561696,62.13390917556812,62.133909175568036,62.133909175568036,62.133909175568036,-8.526512829121202e-14,17.21940706495537,17.21940706495634
127350.30810167143,0.0012197733183593232,0.0012197733183593545,0.001219773318359339,0.0012197733183593143,0.0012197733183593143,0.0012197733183593143,61.72558258508934,61.72558258508956,61.725582585089455,61.72558258508928,61.72558258508928,61.72558258508928,-1.7763568394002505e-13,16.826367764168875,16.82636776416889
128824.95516931872,0.0011637721288681685,0.001163772128848807,0.0011637721288584879,0.001163772128858499,0.001163772128858499,0.001163772128858499,61.31735904161768,61.31735904147317,61.31735904154542,61.317359041545515,61.317359041545515,61.317359041545515,9.237055564881302e-14,16.435619040170913,16.435619040169204
130316.67784523533,0.001110354150909121,0.0011103541509140074,0.001110354150911564,0.0011103541509115368,0.0011103541509115368,0.0011103541509115368,60.909230409148776,60.909230409186996,60.90923040916788,60.90923040916767,60.90923040916767,60.90923040916767,-2.1316282072803006e-13,16.04710194839827,16.047101948397234
131825.6738556462,0.0010593987063600597,0.0010593987063737072,0.0010593987063668836,0.0010593987063668674,0.0010593987063668674,0.0010593987063668674,60.501188765591145,60.50118876570305,60.5011887656471,60.501188765646965,60.501188765646965,60.501188765646965,-1.3500311979441904e-13,15.660758694759418,15.660758694760641
133352.14321633795,0.001010790891130621,0.001010790891132554,0.0010107908911315875,0.0010107908911315905,0.0010107908911315905,0.0010107908911315905,60.093226391322155,60.093226391338774,60.09322639133046,60.09322639133049,60.09322639133049,60.09322639133049,2.842170943040401e-14,15.276532575321875,15.276532575323875
134896.28825917098,0.0009644212875521712,0.00096442128755594,0.0009644212875540557,0.0009644212875540554,0.0009644212875540554,0.0009644212875540554,59.68533575879533,59.68533575882928,59.68533575881231,59.68533575881231,59.68533575881231,59.68533575881231,0.0,14.894367919722418,14.894367919723143
136458.31365889814,0.000920185692053293,0.0009201856920488916,0.0009201856920510923,0.0009201856920510757,0.0009201856920510757,0.0009201856920510757,59.27750952292218,59.277509522880635,59.277509522901404,59.27750952290125,59.27750952290125,59.27750952290125,-1.5631940186722204e-13,14.5142100380757,14.514210038074713
138038.42646029426,0.0008779848571027577,0.0008779848570958851,0.0008779848570993215,0.0008779848570992737,0.0008779848570992737,0.0008779848570992737,58.869740510982524,58.86974051091453,58.869740510948525,58.86974051094805,58.86974051094805,58.86974051094805,-4.760636329592671e-13,14.136005171160416,14.136005171159606
139636.8361055996,0.0008377242467659689,0.0008377242467670067,0.0008377242467664879,0.0008377242467664724,0.0008377242467664724,0.0008377242467664724,58.46202171351006,58.462021713520826,58.46202171351544,58.462021713515284,58.462021713515284,58.462021713515284,-1.5631940186722204e-13,13.759700443684665,13.75970044368335
141253.75446228133,0.0007993138050076707,0.0007993138050151497,0.0007993138050114101,0.0007993138050114083,0.0007993138050114083,0.0007993138050114083,58.05434627533348,58.05434627541476,58.05434627537412,58.054346275374094,58.054346275374094,58.054346275374094,-2.842170943040401e-14,13.385243820420639,13.385243820422462
142889.39585111628,0.0007626677360439036,0.0007626677360136238,0.0007626677360287637,0.0007626677360287622,0.0007626677360287622,0.0007626677360287622,57.6467074869856,57.64670748664074,57.64670748681317,57.64670748681315,57.64670748681315,57.64670748681315,-2.1316282072803006e-14,13.012584065082708,13.012584065082887
144543.9770745988,0.0007277042959602984,0.0007277042959630722,0.0007277042959616854,0.0007277042959617018,0.0007277042959617018,0.0007277042959617018,57.2390987752284,57.23909877526151,57.239098775244955,57.239098775245154,57.239098775245154,57.239098775245154,1.9895196601282805e-13,12.641670701708115,12.641670701706728
146217.717445678,0.0006943455953293932,0.000694345595363196,0.0006943455953462946,0.0006943455953462855,0.0006943455953462855,0.0006943455953462855,56.831513696886304,56.831513697309155,56.83151369709773,56.83151369709762,56.83151369709762,56.83151369709762,-1.1368683772161603e-13,12.272453978476644,12.272453978475077
147910.838816827,0.0006625174116782149,0.0006625174117042803,0.0006625174116912477,0.0006625174116912473,0.0006625174116912473,0.0006625174116912473,56.423945929804155,56.42394593014588,56.42394592997501,56.42394592997501,56.42394592997501,56.42394592997501,0.0,11.904884833764886,11.904884833764793
149623.56560944967,0.0006321490116223101,0.0006321490116440649,0.0006321490116331875,0.0006321490116331725,0.0006321490116331725,0.0006321490116331725,56.01638926493041,56.01638926522932,56.01638926507987,56.01638926507967,56.01638926507967,56.01638926507967,-2.0605739337042905e-13,11.538914864324578,11.53891486432616
151356.1248436272,0.0006031729821349416,0.0006031729821472957,0.0006031729821411187,0.0006031729821411335,0.0006031729821411335,0.0006031729821411335,55.60883759979081,55.60883759996871,55.60883759987976,55.608837599879976,55.608837599879976,55.608837599879976,2.1316282072803006e-13,11.174496295458074,11.174496295457773
153108.7461682095,0.0005755250702711347,0.000575525070281946,0.0005755250702765404,0.0005755250702765503,0.0005755250702765503,0.0005755250702765503,55.20128493093283,55.201284931096,55.20128493101442,55.20128493101457,55.20128493101457,55.20128493101457,1.4921397450962104e-13,10.811581953062074,10.811581953062486
154881.6618912547,0.0005491440310395755,0.000549144031047735,0.0005491440310436553,0.0005491440310436605,0.0005491440310436605,0.0005491440310436605,54.79372534735707,54.793725347486124,54.7937253474216,54.79372534742168,54.79372534742168,54.79372534742168,7.815970093361102e-14,10.450125237478048,10.450125237476657
156675.10701082155,0.0005239714828912667,0.0005239714828958829,0.0005239714828935748,0.0005239714828935903,0.0005239714828935903,0.0005239714828935903,54.38615302364483,54.386153023721356,54.38615302368309,54.38615302368335,54.38615302368335,54.38615302368335,2.5579538487363607e-13,10.090080098969617,10.090080098970914
158489.3192461181,0.0004999517704720014,0.0004999517704697889,0.0004999517704708952,0.0004999517704708773,0.0004999517704708773,0.0004999517704708773,53.978562213594515,53.978562213556074,53.978562213575294,53.97856221357499,53.97856221357499,53.97856221357499,-3.055333763768431e-13,9.731401014828501,9.731401014828448
160324.539069011,0.0004770318342161714,0.0004770318342145606,0.0004770318342153661,0.0004770318342153621,0.0004770318342153621,0.0004770318342153621,53.570947243825174,53.57094724379585,53.57094724381051,53.57094724381044,53.57094724381044,53.57094724381044,-7.105427357601002e-14,9.374042967913402,9.374042967912269
162181.00973589992,0.000455161086453709,0.00045516108645621853,0.0004551610864549638,0.0004551610864549603,0.0004551610864549603,0.0004551610864549603,53.16330250795002,53.16330250799791,53.16330250797397,53.163302507973896,53.163302507973896,53.163302507973896,-7.105427357601002e-14,9.01796142663877,9.017961426638685
164058.97731996095,0.00043429129365949023,0.000434291293632323,0.00043429129364590664,0.0004342912936459115,0.0004342912936459115,0.0004342912936459115,52.75562246090145,52.755622460358104,52.755622460629766,52.755622460629866,52.755622460629866,52.755622460629866,9.947598300641403e-14,8.663112326279665,8.663112326279977
165958.69074376317,0.00041437646443677966,0.00041437646443692055,0.0004143764644368501,0.00041437646443685274,0.00041437646443685274,0.00041437646443685274,52.34790161160146,52.34790161160441,52.347901611602936,52.347901611602985,52.347901611602985,52.347901611602985,4.973799150320701e-14,8.309452051524513,8.309452051523872
167880.4018122632,0.00039537274325357713,0.00039537274324954384,0.0003953727432515605,0.00039537274325155867,0.00039537274325155867,0.00039537274325155867,51.94013452046405,51.94013452037544,51.94013452041975,51.940134520419704,51.940134520419704,51.940134520419704,-4.263256414560601e-14,7.95693742022147,7.956937420222511
169824.36524618173,0.0003772383091122233,0.0003772383090928123,0.00037723830910251784,0.00037723830910252315,0.00037723830910252315,0.00037723830910252315,51.53231579112757,51.532315790680634,51.53231579090411,51.53231579090423,51.53231579090423,51.53231579090423,1.2079226507921703e-13,7.605525668266452,7.605525668267502
171790.8387157662,0.00035993327935669484,0.0003599332793709177,0.0003599332793638063,0.0003599332793638024,0.0003599332793638024,0.0003599332793638024,51.124440065750115,51.12444006609334,51.12444006592173,51.12444006592164,51.12444006592164,51.12444006592164,-9.237055564881302e-14,7.255174435533282,7.25517443553242
173780.08287494504,0.00034341961824183975,0.00034341961825166647,0.00034341961824675314,0.00034341961824676083,0.00034341961824676083,0.00034341961824676083,50.71650202213633,50.71650202238487,50.7165020222606,50.7165020222608,50.7165020222608,50.7165020222608,1.9895196601282805e-13,6.905841752828495,6.905841752827392
175792.36139587683,0.00032766104972867217,0.00032766104974465455,0.00032766104973666333,0.0003276610497366687,0.0003276610497366687,0.0003276610497366687,50.308496365438586,50.30849636586226,50.30849636565043,50.30849636565057,50.30849636565057,50.30849636565057,1.4210854715202004e-13,6.557486029814841,6.557486029814169
177827.94100389996,0.0003126229747641052,0.00031262297475893343,0.00031262297476151936,0.0003126229747615185,0.0003126229747615185,0.0003126229747615185,49.900417825974856,49.90041782583116,49.900417825903006,49.90041782590298,49.90041782590298,49.90041782590298,-2.842170943040401e-14,6.2100660438323265,6.210066043833916
179887.09151288655,0.0002982723923882891,0.0002982723923657329,0.000298272392377011,0.0002982723923770155,0.0002982723923770155,0.0002982723923770155,49.492261152505264,49.49226115184842,49.49226115217684,49.49226115217697,49.49226115217697,49.49226115217697,1.3500311979441904e-13,5.863540929602422,5.863540929602447
181970.08586100623,0.00028457782476461413,0.00028457782476248237,0.00028457782476354825,0.00028457782476354435,0.00028457782476354435,0.00028457782476354435,49.08402110838931,49.08402110832425,49.08402110835678,49.08402110835666,49.08402110835666,49.08402110835666,-1.2079226507921703e-13,5.51787016973135,5.517870169730984
184077.20014690357,0.0002715092458407191,0.00027150924584338045,0.00027150924584204975,0.0002715092458420512,0.0002715092458420512,0.0002715092458420512,48.67569246849618,48.67569246858132,48.67569246853875,48.67569246853879,48.67569246853879,48.67569246853879,4.263256414560601e-14,5.173013586031963,5.173013586033444
186208.71366629482,0.0002590380133341909,0.0002590380133182811,0.000259038013326236,0.00025903801332622956,0.00025903801332622956,0.00025903801332622956,48.267270012890506,48.26727001235703,48.26727001262377,48.267270012623555,48.267270012623555,48.267270012623555,-2.1316282072803006e-13,4.8289313315836075,4.828931331583557
188364.90894898825,0.0002471368040457123,0.0002471368040308007,0.0002471368040382564,0.00024713680403825385,0.00024713680403825385,0.00024713680403825385,47.85874852226564,47.85874852174156,47.858748522003594,47.85874852200351,47.85874852200351,47.85874852200351,-8.526512829121202e-14,4.48558388348708,4.485583883487746
190546.07179633304,0.00023577955232716491,0.00023577955232197397,0.00023577955232456944,0.0002357795523245701,0.0002357795523245701,0.0002357795523245701,47.45012277544133,47.450122775250094,47.450122775345704,47.45012277534573,47.45012277534573,47.45012277534573,2.842170943040401e-14,4.142932036341805,4.142932036342124
192752.49131910203,0.00022494139142506382,0.00022494139140888606,0.0002249413914169749,0.00022494139141697645,0.00022494139141697645,0.00022494139141697645,47.04138754477448,47.0413875441498,47.04138754446214,47.0413875444622,47.0413875444622,47.0413875444622,5.684341886080802e-14,3.8009368963448127,3.8009368963438823
194984.45997581308,0.00021459859759047665,0.0002145985975944063,0.0002145985975924415,0.00021459859759243938,0.00021459859759243938,0.00021459859759243938,46.63253759018416,46.632537590343205,46.63253759026368,46.6325375902636,46.6325375902636,46.6325375902636,-7.815970093361102e-14,3.4595598760286377,3.4595598760295228
197242.27361149402,0.00020472853698417574,0.00020472853700151755,0.00020472853699284667,0.00020472853699284567,0.00020472853699284567,0.00020472853699284567,46.22356765842447,46.223567659160224,46.22356765879235,46.223567658792305,46.223567658792305,46.223567658792305,-4.263256414560601e-14,3.118762689612961,3.1187626896144938
199526.2314968967,0.00019530961496644627,0.00019530961497991463,0.00019530961497318046,0.00019530961497317938,0.00019530961497317938,0.00019530961497317938,45.81447247703056,45.81447247762953,45.81447247733004,45.81447247732999,45.81447247732999,45.81447247732999,-4.973799150320701e-14,2.778507348908513,2.7785073489101344
