harmonic_n,frequency_Hz,dm_source_rms_A,cm_source_total_rms_A,dm_transfer_abs,cm_transfer_abs,dm_at_LDM1_rms_A,cm_at_LDM1_rms_A,dm_at_LDM1_dBuA,cm_at_LDM1_dBuA,ce03_limit_dBuA,dm_margin_dB,cm_margin_dB
2.560000000000000000e+02,3.200000000000000000e+07,5.215337899062071154e-18,1.043067579812414303e-19,1.191969957151368432e-10,7.307184969460508712e-05,6.216526092074924903e-28,7.621887741336823827e-24,-4.241290447837020565e+02,-3.423587490401067157e+02,2.000000000000000000e+01,4.441290447837020565e+02,3.623587490401067157e+02
2.570000000000000000e+02,3.212500000000000000e+07,3.279530335061795160e-04,6.559060670123589167e-06,1.114662576792659283e-10,6.857996862930207426e-05,3.655569733949673757e-14,4.498201749947647818e-10,-1.487408985408645208e+02,-6.693922139630898016e+01,2.000000000000000000e+01,1.687408985408645208e+02,8.693922139630898016e+01
2.580000000000000000e+02,3.225000000000000000e+07,8.548950731611227332e-18,1.709790146322245534e-19,1.037224621433747158e-10,6.406173393698198532e-05,8.867182186251210668e-28,1.095321214417691905e-23,-4.210442873674803650e+02,-3.392091700147977917e+02,2.000000000000000000e+01,4.410442873674803650e+02,3.592091700147977917e+02
2.590000000000000000e+02,3.237500000000000000e+07,3.182626242715751717e-04,6.365252485431504179e-06,9.597212322983468918e-11,5.951798852270133027e-05,3.054433979604218671e-14,3.788470243720083797e-10,-1.503013851507176639e+02,-6.843072239074807328e+01,2.000000000000000000e+01,1.703013851507176639e+02,8.843072239074807328e+01
2.600000000000000000e+02,3.250000000000000000e+07,1.166742343753954670e-17,2.333484687507909514e-19,8.822220203013820747e-11,5.494978357877283606e-05,1.029325787677783588e-27,1.282244785629399930e-23,-4.197489429343429492e+02,-3.378405811671701713e+02,2.000000000000000000e+01,4.397489429343429492e+02,3.578405811671701713e+02
2.610000000000000000e+02,3.262500000000000000e+07,3.083463410476166666e-04,6.166926820952333197e-06,8.048025936850758364e-11,5.035848049541027309e-05,2.481579350284248538e-14,3.105570640295505328e-10,-1.521054366673253639e+02,-7.015717175411892015e+01,2.000000000000000000e+01,1.721054366673253639e+02,9.015717175411892015e+01
2.620000000000000000e+02,3.275000000000000000e+07,2.677052788968959256e-18,5.354105577937917525e-20,7.275470256241596446e-11,4.574591561764137463e-05,1.947681794053227358e-28,2.449284619762909888e-24,-4.342096399057713825e+02,-3.522192148927674680e+02,2.000000000000000000e+01,4.542096399057713825e+02,3.722192148927674680e+02
2.630000000000000000e+02,3.287500000000000000e+07,2.982254929939231894e-04,5.964509859878463484e-06,6.505520144580839164e-11,4.111467821449512331e-05,1.940111952299519292e-14,2.452289035960864435e-10,-1.542434641760027318e+02,-7.220856687128566875e+01,2.000000000000000000e+01,1.742434641760027318e+02,9.220856687128566875e+01
2.640000000000000000e+02,3.300000000000000000e+07,5.728490143715986510e-19,1.145698028743197386e-20,5.739342610758724824e-11,3.646860369973318588e-05,3.287776757714053120e-29,4.178200736980119059e-25,-4.496619535804525185e+02,-3.675802139732389264e+02,2.000000000000000000e+01,4.696619535804525185e+02,3.875802139732389264e+02
2.650000000000000000e+02,3.312500000000000000e+07,2.879209730646114661e-04,5.758419461292230576e-06,4.978443707856227087e-11,3.181370353275507197e-05,1.433398356713357096e-14,1.831966495587981881e-10,-1.568726619550626538e+02,-7.474164946613974791e+01,2.000000000000000000e+01,1.768726619550626538e+02,9.474164946613974791e+01
2.660000000000000000e+02,3.325000000000000000e+07,3.600289184544703448e-18,7.200578369089407377e-20,4.224950769671788916e-11,2.716005403178354445e-05,1.521104456128316317e-28,1.955680975645601533e-24,-4.363568192276518403e+02,-3.541740397784607808e+02,2.000000000000000000e+01,4.563568192276518403e+02,3.741740397784607808e+02
2.670000000000000000e+02,3.337500000000000000e+07,2.774532525850318711e-04,5.549065051700636337e-06,3.482241524532083219e-11,2.252600883078746455e-05,9.661592372680865339e-15,1.249982883572226281e-10,-1.602990257912019842e+02,-7.806191867777529581e+01,2.000000000000000000e+01,1.802990257912019842e+02,9.806191867777529581e+01
2.680000000000000000e+02,3.350000000000000000e+07,6.400136587681290492e-18,1.280027317536258301e-19,2.756524556820685452e-11,1.794878859227272525e-05,1.764213367095002247e-28,2.297493971479224939e-24,-4.350689778336500240e+02,-3.527749123901905932e+02,2.000000000000000000e+01,4.550689778336500240e+02,3.727749123901905932e+02
2.690000000000000000e+02,3.362500000000000000e+07,2.668423759557108895e-04,5.336847519114217722e-06,2.061472254096867515e-11,1.351555538220250775e-05,5.500881542499830867e-15,7.213045821095826921e-11,-1.651913541433336263e+02,-8.283762617864185529e+01,2.000000000000000000e+01,1.851913541433336263e+02,1.028376261786418553e+02
2.700000000000000000e+02,3.375000000000000000e+07,8.968118955304465415e-18,1.793623791060893189e-19,1.434554033975188661e-11,9.473174035363832133e-06,1.286525122450137462e-28,1.699131032668889467e-24,-4.378116345748489948e+02,-3.553954625630459532e+02,2.000000000000000000e+01,4.578116345748489948e+02,3.753954625630459532e+02
2.710000000000000000e+02,3.387500000000000000e+07,2.561079555032221098e-04,5.122159110064441383e-06,9.987387119932382055e-12,6.645013046070372352e-06,2.557849296105095983e-15,3.403681411042642319e-11,-1.718425009391177127e+02,-8.936102194414252153e+01,2.000000000000000000e+01,1.918425009391177127e+02,1.093610219441425215e+02
2.720000000000000000e+02,3.400000000000000000e+07,2.949869809989948407e-18,5.899739619979896621e-20,1.019056521456410353e-11,6.833685870767686384e-06,3.006084067317639249e-29,4.031696728226493681e-25,-4.504399775643924499e+02,-3.678902428755528717e+02,2.000000000000000000e+01,4.704399775643924499e+02,3.878902428755528717e+02
2.730000000000000000e+02,3.412500000000000000e+07,2.452691664965393195e-04,4.905383329930785509e-06,1.465309369872815309e-11,9.907197217737224605e-06,3.593952078082746514e-15,4.859860007822484054e-11,-1.688885543618084739e+02,-8.626752481518977334e+01,2.000000000000000000e+01,1.888885543618084739e+02,1.062675248151897733e+02
2.740000000000000000e+02,3.425000000000000000e+07,2.364368302724824773e-19,4.728736605449650930e-21,2.070178708613585630e-11,1.411727237911067776e-05,4.894664919621772936e-30,6.675686266820394133e-26,-4.662055406779944065e+02,-3.835100816357526128e+02,2.000000000000000000e+01,4.862055406779944065e+02,4.035100816357526128e+02
2.750000000000000000e+02,3.437500000000000000e+07,2.343447423463279275e-04,4.686894846926558448e-06,2.722539645432215063e-11,1.873270177308583302e-05,6.380128517364754205e-15,8.779820340928799749e-11,-1.639034114606232038e+02,-8.113028741705230118e+01,2.000000000000000000e+01,1.839034114606232038e+02,1.011302874170523012e+02
2.760000000000000000e+02,3.450000000000000000e+07,2.241576975797143204e-18,4.483153951594286504e-20,3.388386884720765720e-11,2.353258073979592416e-05,7.595330025883076866e-29,1.055001823348277007e-24,-4.423890670158633611e+02,-3.595349357955834080e+02,2.000000000000000000e+01,4.623890670158633611e+02,3.795349357955834080e+02
2.770000000000000000e+02,3.462500000000000000e+07,2.233529700035609389e-04,4.467059400071219456e-06,4.054982122430390255e-11,2.843731722644777301e-05,9.056923003561708474e-15,1.270311852292107449e-10,-1.608603864869697020e+02,-7.792179299656544345e+01,2.000000000000000000e+01,1.808603864869697020e+02,9.792179299656544345e+01
2.780000000000000000e+02,3.475000000000000000e+07,4.482071175050200587e-18,8.964142350100399730e-20,4.716351135646502517e-11,3.341239915609866109e-05,2.113902147649646654e-28,2.995135022936428637e-24,-4.334983024003577725e+02,-3.504716718902383832e+02,2.000000000000000000e+01,4.534983024003577725e+02,3.704716718902383832e+02
2.790000000000000000e+02,3.487500000000000000e+07,2.123116855728015662e-04,4.246233711456031628e-06,5.369107404345526507e-11,3.844063531083927372e-05,1.139924243038008243e-14,1.632279215466728327e-10,-1.588624802000037732e+02,-7.574411098805937570e+01,2.000000000000000000e+01,1.788624802000037732e+02,9.574411098805937570e+01
2.800000000000000000e+02,3.500000000000000000e+07,6.483710011390421304e-18,1.296742002278084174e-19,6.011005813204521377e-11,4.351253365232297390e-05,3.897361856960017790e-28,5.642453001250581268e-24,-4.281845853910222104e+02,-3.449706409937236913e+02,2.000000000000000000e+01,4.481845853910222104e+02,3.649706409937236913e+02
2.810000000000000000e+02,3.512500000000000000e+07,2.012382701545155795e-04,4.024765403090311454e-06,6.640360039040119799e-11,4.862242344588172820e-05,1.336294567459605266e-14,1.956938476993919897e-10,-1.574819559431804805e+02,-7.416845655298253348e+01,2.000000000000000000e+01,1.774819559431804805e+02,9.416845655298253348e+01
2.820000000000000000e+02,3.525000000000000000e+07,8.245897820010205977e-18,1.649179564002041398e-19,7.255778732375279342e-11,5.376669884858652351e-05,5.983041003176972848e-28,8.867094096494098044e-24,-4.244615604165253444e+02,-3.410443736566411417e+02,2.000000000000000000e+01,4.444615604165253444e+02,3.610443736566411417e+02
2.830000000000000000e+02,3.537500000000000000e+07,1.901496459297869780e-04,3.802992918595738799e-06,7.856034607814004701e-11,5.894294736214729299e-05,1.493822199087985801e-14,2.241596114194075247e-10,-1.565140218194911768e+02,-7.298885269813901289e+01,2.000000000000000000e+01,1.765140218194911768e+02,9.298885269813901289e+01
2.840000000000000000e+02,3.550000000000000000e+07,7.248133391122037038e-19,1.449626678224407251e-20,8.439994556495999103e-11,6.414948469103634208e-05,6.117420636582687888e-29,9.299280440247447571e-25,-4.442686331238480193e+02,-3.606310130997169381e+02,2.000000000000000000e+01,4.642686331238480193e+02,3.806310130997169381e+02
2.850000000000000000e+02,3.562500000000000000e+07,1.790622724998958452e-04,3.581245449997916751e-06,9.006580039530499839e-11,6.938509132624208801e-05,1.612738689330533204e-14,2.484850426097944007e-10,-1.558487199054794985e+02,-7.209399496416908448e+01,2.000000000000000000e+01,1.758487199054794985e+02,9.209399496416908448e+01
2.860000000000000000e+02,3.575000000000000000e+07,1.189387462158326527e-18,2.378774924316652693e-20,9.554743497032043144e-11,7.464885584622230931e-05,1.136429211950871614e-28,1.775728264159221935e-24,-4.388891522250289654e+02,-3.550124698522901667e+02,2.000000000000000000e+01,4.588891522250289654e+02,3.750124698522901667e+02
2.870000000000000000e+02,3.587500000000000000e+07,1.679921434922899905e-04,3.359842869845800064e-06,1.008345369051362173e-10,7.994007775593902710e-05,1.693940999274625405e-14,2.685861002632105745e-10,-1.554220344082726513e+02,-7.141832932963690439e+01,2.000000000000000000e+01,1.754220344082726513e+02,9.141832932963690439e+01
2.880000000000000000e+02,3.600000000000000000e+07,2.865116519498519498e-18,5.730233038997039430e-20,1.059168625763671132e-10,8.525820507137057264e-05,3.034641526610039562e-28,4.885493835455525967e-24,-4.303578520700940544e+02,-3.462218306074879592e+02,2.000000000000000000e+01,4.503578520700940544e+02,3.662218306074879592e+02
2.890000000000000000e+02,3.612500000000000000e+07,1.569547834436152683e-04,3.139095668872306399e-06,1.107841742782909810e-10,9.060279297841517475e-05,1.738810608282889225e-14,2.844108350262773056e-10,-1.551949543778519001e+02,-7.092107725149736552e+01,2.000000000000000000e+01,1.751949543778519001e+02,9.092107725149736552e+01
2.900000000000000000e+02,3.625000000000000000e+07,4.303618939440716717e-18,8.607237878881431749e-20,1.154261971985282496e-10,9.597347570875050570e-05,4.967503683712051692e-28,8.260665354882643378e-24,-4.260772360432347341e+02,-3.416596994208645697e+02,2.000000000000000000e+01,4.460772360432347341e+02,3.616596994208645697e+02
2.910000000000000000e+02,3.637500000000000000e+07,1.459652449696044864e-04,2.919304899392089677e-06,1.198325891897323330e-10,1.013699469509012356e-04,1.749139323642125818e-14,2.959297827848821854e-10,-1.551435119284468556e+02,-7.057622649278360427e+01,2.000000000000000000e+01,1.751435119284468556e+02,9.057622649278360427e+01
2.920000000000000000e+02,3.650000000000000000e+07,5.506780574822815264e-18,1.101356114964562918e-19,1.239929190185038895e-10,1.067919459173183788e-04,6.828017978666756464e-28,1.176159626650034844e-23,-4.233141068805383611e+02,-3.385906746490628620e+02,2.000000000000000000e+01,4.433141068805383611e+02,3.585906746490628620e+02
2.930000000000000000e+02,3.662500000000000000e+07,1.350381062307950248e-04,2.700762124615901241e-06,1.278966503605315142e-10,1.122392472465667742e-04,1.727092145794830210e-14,3.031315078589271212e-10,-1.552536898167729760e+02,-7.036737840375317887e+01,2.000000000000000000e+01,1.752536898167729760e+02,9.036737840375317887e+01
2.940000000000000000e+02,3.675000000000000000e+07,8.899389595504502753e-19,1.779877919100900045e-20,1.315331297714127164e-10,1.177116535599605300e-04,1.170564566551853858e-28,2.095123729922285986e-24,-4.386320925257405747e+02,-3.535758064836838912e+02,2.000000000000000000e+01,4.586320925257405747e+02,3.735758064836838912e+02
2.950000000000000000e+02,3.687500000000000000e+07,1.241874687022393960e-04,2.483749374044788344e-06,1.348915774593328107e-10,1.232089898897829124e-04,1.675184355392659521e-14,3.060202515154389513e-10,-1.555187478307636582e+02,-7.028499664485327969e+01,2.000000000000000000e+01,1.755187478307636582e+02,9.028499664485327969e+01
2.960000000000000000e+02,3.700000000000000000e+07,4.649543237042069334e-19,9.299086474084138909e-21,1.379610800655709021e-10,1.287310994494515878e-04,6.414560067938946324e-29,1.197081625684375346e-24,-4.438566624728212560e+02,-3.584375247048931215e+02,2.000000000000000000e+01,4.638566624728212560e+02,3.784375247048931215e+02
2.970000000000000000e+02,3.712500000000000000e+07,1.134269552545780565e-04,2.268539105091561131e-06,1.407305849057892561e-10,1.342778403806636062e-04,1.596264175705955555e-14,3.046145318507781177e-10,-1.559379046587392565e+02,-7.032498764363283783e+01,2.000000000000000000e+01,1.759379046587392565e+02,9.032498764363283783e+01
2.980000000000000000e+02,3.725000000000000000e+07,1.588252016267442184e-18,3.176504032534885307e-20,1.431888952889383633e-10,1.398490832218387040e-04,2.274200516497640070e-28,4.442311768004774382e-24,-4.328634249234030449e+02,-3.470478193057880958e+02,2.000000000000000000e+01,4.528634249234030449e+02,3.670478193057880958e+02
2.990000000000000000e+02,3.737500000000000000e+07,1.027697085530845640e-04,2.055394171061691501e-06,1.453246666412445641e-10,1.454447089159547463e-04,1.493497363629487487e-14,2.989462069176178001e-10,-1.565159107938006855e+02,-7.048813905228244892e+01,2.000000000000000000e+01,1.765159107938006855e+02,9.048813905228244892e+01
3.000000000000000000e+02,3.750000000000000000e+07,2.483412049420491863e-18,4.966824098840983654e-20,1.471264032387649969e-10,1.510646072265699592e-04,3.653754825910470597e-28,7.503113316548755133e-24,-4.287452119602855873e+02,-3.424951698904550312e+02,2.000000000000000000e+01,4.487452119602855873e+02,3.624951698904550312e+02
3.010000000000000000e+02,3.762500000000000000e+07,9.222838978054155481e-05,1.844567795610830664e-06,1.485824554049353549e-10,1.567086754661340666e-04,1.370352061163631185e-14,2.890597760576599766e-10,-1.572633568528104036e+02,-7.078024676233840751e+01,2.000000000000000000e+01,1.772633568528104036e+02,9.078024676233840751e+01
3.020000000000000000e+02,3.775000000000000000e+07,3.154431247479436973e-18,6.308862494958873995e-20,1.496810170669964139e-10,1.623768174656773625e-04,4.721584773906363784e-28,1.024413013759994995e-23,-4.265182441669599029e+02,-3.397904982610760953e+02,2.000000000000000000e+01,4.465182441669599029e+02,3.597904982610760953e+02
3.030000000000000000e+02,3.787500000000000000e+07,8.181517768908358229e-05,1.636303553781671629e-06,1.504101235919953031e-10,1.680689427328520193e-04,1.230583098791611786e-14,2.750118082740940238e-10,-1.581977810788318379e+02,-7.121297316643611452e+01,2.000000000000000000e+01,1.781977810788318379e+02,9.121297316643611452e+01
3.040000000000000000e+02,3.800000000000000000e+07,3.605819309862977062e-18,7.211638619725953017e-20,1.507576498425005772e-10,1.737849657582598640e-04,5.436048449116497856e-28,1.253274370590019134e-23,-4.252943336249197159e+02,-3.380390768308893144e+02,2.000000000000000000e+01,4.452943336249197159e+02,3.580390768308893144e+02
3.050000000000000000e+02,3.812500000000000000e+07,7.154176798542625517e-05,1.430835359708525451e-06,1.507113084064138371e-10,1.795248054395063480e-04,1.078215345879168090e-14,2.568704395676391135e-10,-1.593458898258995475e+02,-7.180571742197692231e+01,2.000000000000000000e+01,1.793458898258995475e+02,9.180571742197692231e+01
3.060000000000000000e+02,3.825000000000000000e+07,6.470163148114434232e-20,1.294032629622886854e-21,1.502586479658286016e-10,1.852883845994544756e-04,9.721979667540040689e-30,2.397692155618089064e-25,-4.602449058308012582e+02,-3.724041315515046335e+02,2.000000000000000000e+01,4.802449058308012582e+02,3.924041315515046335e+02
3.070000000000000000e+02,3.837500000000000000e+07,6.141937305322291846e-05,1.228387461064458471e-06,1.493870517777981605e-10,1.910756295804232183e-04,9.175259062461713122e-15,2.347149074915890229e-10,-1.607476332928870022e+02,-7.258918652198366317e+01,2.000000000000000000e+01,1.807476332928870022e+02,9.258918652198366317e+01
3.080000000000000000e+02,3.850000000000000000e+07,6.631467857249753529e-19,1.326293571449950784e-20,1.480837362458517320e-10,1.968864699000354526e-04,9.820125370958160401e-29,2.611292593338912430e-24,-4.401576593530842842e+02,-3.516628892617171118e+02,2.000000000000000000e+01,4.601576593530842842e+02,3.716628892617171118e+02
3.090000000000000000e+02,3.862500000000000000e+07,5.145872201560051321e-05,1.029174440312010366e-06,1.463357495656910921e-10,2.027208379574559299e-04,7.530250657845431067e-15,2.086351049444464478e-10,-1.624638113458204884e+02,-7.361225230736019398e+01,2.000000000000000000e+01,1.824638113458204884e+02,9.361225230736019398e+01
3.100000000000000000e+02,3.875000000000000000e+07,1.048817938348618046e-18,2.097635876697236056e-20,1.441299704320488348e-10,2.085786687810742019e-04,1.511660984427887399e-28,4.375220987489309706e-24,-4.364109119161236663e+02,-3.471800001272407599e+02,2.000000000000000000e+01,4.564109119161236663e+02,3.671800001272407599e+02
3.110000000000000000e+02,3.887500000000000000e+07,4.167006114029092221e-05,8.334012228058183595e-07,1.414531067964962280e-10,2.144598998104857120e-04,5.894359608694099016e-15,1.787311427448720958e-10,-1.645912674365446549e+02,-7.495599535796229418e+01,2.000000000000000000e+01,1.845912674365446549e+02,9.495599535796229418e+01
3.120000000000000000e+02,3.900000000000000000e+07,1.227447146413450761e-18,2.454894292826902207e-20,1.382916946682759375e-10,2.203644707070206901e-04,1.697457459932555290e-28,5.409714814804861356e-24,-4.354040220157421572e+02,-3.453365125818654633e+02,2.000000000000000000e+01,4.554040220157421572e+02,3.653365125818654633e+02
3.130000000000000000e+02,3.912500000000000000e+07,3.206315458911525941e-05,6.412630917823051797e-07,1.346320969521617607e-10,2.262923231881671000e-04,4.316729737233915525e-15,1.451129148142446635e-10,-1.672969028179433337e+02,-7.676587868674282333e+01,2.000000000000000000e+01,1.872969028179433337e+02,9.676587868674282333e+01
3.140000000000000000e+02,3.925000000000000000e+07,1.205176674430371950e-18,2.410353348860744238e-20,1.304605023191219635e-10,2.322434008821007683e-04,1.572279543294752373e-28,5.597886590669798842e-24,-4.360694047216929334e+02,-3.450395180857616424e+02,2.000000000000000000e+01,4.560694047216929334e+02,3.650395180857616424e+02
3.150000000000000000e+02,3.937500000000000000e+07,2.264728551296892772e-05,4.529457102593786327e-07,1.257629241073826954e-10,2.382176491992254780e-04,2.848188849205738997e-15,1.078996623128626836e-10,-1.709086243635627511e+02,-7.933959829000995967e+01,2.000000000000000000e+01,1.909086243635627511e+02,9.933959829000995967e+01
3.160000000000000000e+02,3.950000000000000000e+07,3.543059133605138257e-20,7.086118267210276101e-22,1.205251992536520111e-10,2.442150152181669421e-04,4.270279080452309667e-30,1.730536480464488357e-25,-4.673908748220297866e+02,-3.752363848231216252e+02,2.000000000000000000e+01,4.873908748220297866e+02,3.952363848231216252e+02
3.170000000000000000e+02,3.962500000000000000e+07,1.343125749284774362e-05,2.686251498569549021e-07,1.147329872573071050e-10,2.502354475841186586e-04,1.541008294776510656e-15,6.721953460680605285e-11,-1.762439004720174296e+02,-8.345008997371752457e+01,2.000000000000000000e+01,1.962439004720174296e+02,1.034500899737175246e+02
3.180000000000000000e+02,3.975000000000000000e+07,7.844940220058977842e-20,1.568988044011795832e-21,1.083717691852552696e-10,2.562788964177816669e-04,8.501700508003572600e-30,4.020985244120368983e-25,-4.614098839624716675e+02,-3.679133504126439220e+02,2.000000000000000000e+01,4.814098839624716675e+02,3.879133504126439220e+02
3.190000000000000000e+02,3.987500000000000000e+07,4.423396326854126303e-06,8.846792653708250012e-08,1.014268467340219752e-10,2.623453132334405244e-04,4.486511412876692864e-16,2.320914589848391483e-11,-1.869618244628936168e+02,-9.268681682759040541e+01,2.000000000000000000e+01,2.069618244628936168e+02,1.126868168275904054e+02
3.200000000000000000e+02,4.000000000000000000e+07,1.074501337008006630e-33,2.149002674016013388e-35,9.388334138305563136e-11,2.684346508649442550e-04,1.008777758388723971e-43,5.768667825073201716e-39,-7.399240900337655376e+02,-6.447784893625987479e+02,2.000000000000000000e+01,7.599240900337655376e+02,6.647784893625987479e+02
3.210000000000000000e+02,4.012500000000000000e+07,4.368447837433559068e-06,8.736895674867118560e-08,8.572619371041948444e-11,2.745468633985629551e-04,3.744904055256923942e-16,2.398687303375238159e-11,-1.885311860896307508e+02,-9.240052727298993318e+01,2.000000000000000000e+01,2.085311860896307508e+02,1.124005272729899332e+02
3.220000000000000000e+02,4.025000000000000000e+07,2.636861899049865227e-19,5.273723798099731176e-21,7.694016302840351311e-11,2.806819061118468145e-04,2.028805843962823285e-29,1.480238847958040889e-24,-4.538551902562792293e+02,-3.565933640437103804e+02,2.000000000000000000e+01,4.738551902562792293e+02,3.765933640437103804e+02
3.230000000000000000e+02,4.037500000000000000e+07,1.293689802642357831e-05,2.587379605284715959e-07,6.750982771773638934e-11,2.868397354177399934e-04,8.733677569657796869e-16,7.421632814051245003e-11,-1.811760569084795236e+02,-8.259001072428291934e+01,2.000000000000000000e+01,2.011760569084795236e+02,1.025900107242829193e+02
3.240000000000000000e+02,4.050000000000000000e+07,7.052076760652747623e-19,1.410415352130549284e-20,5.741958727884438222e-11,2.930203088133303863e-04,4.049273370554105792e-29,4.132803420363556595e-24,-4.478524580516136666e+02,-3.476751050348534022e+02,2.000000000000000000e+01,4.678524580516136666e+02,3.676751050348534022e+02
3.250000000000000000e+02,4.062500000000000000e+07,2.127504762153213010e-05,4.255009524306426719e-07,4.665366929387209442e-11,2.992235848326745755e-04,9.925590359463400998e-16,1.273199203360142438e-10,-1.800648730520379104e+02,-7.790207283577410635e+01,2.000000000000000000e+01,2.000648730520379104e+02,9.790207283577410635e+01
3.260000000000000000e+02,4.075000000000000000e+07,1.316879360193811464e-18,2.633758720387622121e-20,3.519615378884090844e-11,3.054495230032582779e-04,4.634908848273180813e-29,8.044803448480711379e-24,-4.466791760484317138e+02,-3.418896912433139050e+02,2.000000000000000000e+01,4.666791760484317138e+02,3.618896912433139050e+02
3.270000000000000000e+02,4.087500000000000000e+07,2.937645720002039787e-05,5.875291440004079912e-07,2.303108460668747038e-11,3.116980838056654336e-04,6.765716712184031250e-16,1.831317083649100510e-10,-1.833937238108630368e+02,-7.474472906419315166e+01,2.000000000000000000e+01,2.033937238108630368e+02,9.474472906419315166e+01
3.280000000000000000e+02,4.100000000000000000e+07,2.090757599127400869e-18,4.181515198254801689e-20,1.014348051057799476e-11,3.179692286361360427e-04,2.120755895909163201e-29,1.329593162119358886e-23,-4.534701863388682455e+02,-3.375256245411972600e+02,2.000000000000000000e+01,4.734701863388682455e+02,3.575256245411972600e+02
3.290000000000000000e+02,4.112500000000000000e+07,3.723515103842412990e-05,7.447030207684825937e-07,3.503839035384691966e-12,3.242629197716907427e-04,1.304659756968753237e-16,2.414795758771862102e-10,-1.976900546697669085e+02,-7.234239191182594197e+01,2.000000000000000000e+01,2.176900546697669085e+02,9.234239191182594197e+01
3.300000000000000000e+02,4.125000000000000000e+07,3.018665026822609021e-18,6.037330053645219390e-20,1.788230286624544623e-11,3.305791203375733011e-04,5.398068226138483324e-29,1.995815258321630932e-23,-4.453552326140109017e+02,-3.339975932289560205e+02,2.000000000000000000e+01,4.653552326140109017e+02,3.539975932289560205e+02
3.310000000000000000e+02,4.137500000000000000e+07,4.484561328183880733e-05,8.969122656367760365e-07,3.304404353983054406e-11,3.369177942767814446e-04,1.481880397855484448e-15,3.021857021981332597e-10,-1.765837369345220225e+02,-7.039452175979101867e+01,2.000000000000000000e+01,1.965837369345220225e+02,9.039452175979101867e+01
3.320000000000000000e+02,4.150000000000000000e+07,1.427981009391553996e-18,2.855962018783107919e-20,4.899808624465221670e-11,3.432789063214793210e-04,6.996833665389288671e-29,9.803915183035495337e-24,-4.431019690075717676e+02,-3.401720090926239664e+02,2.000000000000000000e+01,4.631019690075717676e+02,3.601720090926239664e+02
3.330000000000000000e+02,4.162500000000000000e+07,5.220278378282043781e-05,1.044055675656408739e-06,6.576127362004029797e-11,3.496624219661250603e-04,3.432921548069857238e-15,3.650670362174990067e-10,-1.692867224262689660e+02,-6.875254759929937620e+01,2.000000000000000000e+01,1.892867224262689660e+02,8.875254759929937620e+01
3.340000000000000000e+02,4.175000000000000000e+07,1.039175503285923878e-18,2.078351006571847974e-20,8.335100838091342994e-11,3.560683074421508595e-04,8.661632608362497793e-29,7.400349251807285044e-24,-4.412480048248335152e+02,-3.426149556741547713e+02,2.000000000000000000e+01,4.612480048248335152e+02,3.626149556741547713e+02
3.350000000000000000e+02,4.187500000000000000e+07,5.930205361411687847e-05,1.186041072282337544e-06,1.017849621169474974e-10,3.624965296940638594e-04,6.036057280570076060e-15,4.299357727769737279e-10,-1.643849329507670518e+02,-6.733192835873028059e+01,2.000000000000000000e+01,1.843849329507670518e+02,8.733192835873028059e+01
3.360000000000000000e+02,4.200000000000000000e+07,4.924683153623524656e-19,9.849366307247049854e-21,1.210810258527921671e-10,3.689470563568440537e-04,5.962856882407000638e-29,3.633894706039078419e-24,-4.444909122850851872e+02,-3.487925532150159711e+02,2.000000000000000000e+01,4.644909122850851872e+02,3.687925532150159711e+02
3.370000000000000000e+02,4.212500000000000000e+07,6.613926025990390402e-05,1.322785205198078097e-06,1.412572972681781025e-10,3.754198557345313496e-04,9.342653147630643541e-15,4.965998309032348955e-10,-1.605905954866373690e+02,-6.607986865325311499e+01,2.000000000000000000e+01,1.805905954866373690e+02,8.607986865325311499e+01
3.380000000000000000e+02,4.225000000000000000e+07,2.037189123887248373e-19,4.074378247774496234e-21,1.623320768376891987e-10,3.819148967799078907e-04,3.307011413917695385e-29,1.556065747941098720e-24,-4.496112861229360078e+02,-3.561594411370966782e+02,2.000000000000000000e+01,4.696112861229360078e+02,3.761594411370966782e+02
3.390000000000000000e+02,4.237500000000000000e+07,7.271068249063979507e-05,1.454213649812795927e-06,1.843238667984619215e-10,3.884321490751864100e-04,1.340231415422994780e-14,5.648633332112548261e-10,-1.574564041257793008e+02,-6.496113231128693144e+01,2.000000000000000000e+01,1.774564041257793008e+02,8.496113231128693144e+01
3.400000000000000000e+02,4.250000000000000000e+07,1.040800598209813890e-18,2.081601196419628056e-20,2.072513711856362396e-10,3.949715828136306185e-04,2.157073511098143658e-28,8.221733193366076942e-24,-4.333227010857072514e+02,-3.417007324156936079e+02,2.000000000000000000e+01,4.533227010857072514e+02,3.617007324156936079e+02
3.410000000000000000e+02,4.262500000000000000e+07,7.901303492706721705e-05,1.580260698541344561e-06,2.311334963247758038e-10,4.015331687820351478e-04,1.826255901792467348e-14,6.345270857870184307e-10,-1.547687673514827225e+02,-6.395099669260630293e+01,2.000000000000000000e+01,1.747687673514827225e+02,8.395099669260631003e+01
3.420000000000000000e+02,4.275000000000000000e+07,2.010050725906707266e-18,4.020101451813414869e-20,2.559893515392983977e-10,4.081168783440096469e-04,5.145515818859540257e-28,1.640671255140312017e-23,-4.257714216461921524e+02,-3.356995686151518612e+02,2.000000000000000000e+01,4.457714216461921524e+02,3.556995686151518612e+02
