#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A7F296
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 1000 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Order: W1-C1-R-C2-DUT-GND
#Resistor: 100 Ω
#Average: 3
#ProbeResistance: 1.04e+06 Ω
#ProbeCapacitance: 0 F
#Compensation: Open Short
#Wavegen: Wavegen1
#Amplitude: 0.999935 V
#Offset: -0.000612848 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.45848 V
#Offset: -0.000277946 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.54417 V
#Offset: 0.000228067 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm)
549435.3847176976,-86.75366799133134,633.6869379873956,35.88497642614432,-632.6700592273482
555027.5814415029,-86.7802857665562,627.6879981210495,35.25412369752559,-626.6971914310213
560676.6959850694,-86.80607461432399,621.7758196762111,34.64264268671612,-620.8100009195283
566383.3076624601,-86.81693203084694,615.8447668050308,34.19566974577381,-614.8946519297275
572148.0016840427,-86.81298496484364,609.554363272568,33.88831291580984,-608.6116200273751
577971.3692165023,-86.82548089981276,603.5178688860973,33.42129106222139,-602.5917651018398
583854.0074434642,-86.8150402108846,597.6765518433566,33.20655729296784,-596.7533704773801
589796.5196267368,-86.82414270251296,591.6666230107011,32.77879680224012,-590.7579396547155
595799.5151681744,-86.79154192383145,585.9602358591176,32.79554719948058,-585.0417507255011
601863.6096721719,-86.83361261620657,579.9514652457806,32.03405955448667,-579.0660766002335
607989.4250087939,-86.88195699455714,574.479318735769,31.24780256551503,-573.6288543038432
614177.5893775476,-86.86217639968342,568.8281470948604,31.13650459351386,-567.9753330991322
620428.7373718044,-86.85780572290891,563.3603424485889,30.88011813268512,-562.513372061414
626743.5100438776,-86.84739218484003,557.7308238833193,30.67275582554426,-556.8867514671476
633122.5549707609,-86.85262498206237,552.3134781907812,30.32445918478455,-551.4803762296069
639566.5263205387,-86.84297151811643,546.9106436923666,30.11982628563222,-546.0806243115775
646076.0849194683,-86.87147410192836,541.3709517357699,29.54583321169499,-540.5641045455386
652651.8983197502,-86.8625797928438,536.288666065103,29.35158898171633,-535.4848434588378
659294.6408679832,-86.85459766224938,530.7785470041183,29.12384893361949,-529.9789310747124
666004.9937743194,-86.87666029704707,525.6156049010773,28.63846428623688,-524.8348335227487
672783.6451823219,-86.89631066005703,520.5118126909108,28.18212821443689,-519.748318708279
679631.2902395318,-86.8819034890103,515.5039533100758,28.04042090927985,-514.7407703626625
686548.6311687584,-86.89915449734902,510.4122455009952,27.61000939872816,-509.6649367362546
693536.3773400898,-86.91354606622131,505.2512698574919,27.20410971841057,-504.5183664714663
700595.2453436381,-86.93116984076016,500.1413684387957,26.77536060995115,-499.4241368696934
707725.9590630275,-86.90194765904413,495.3711968792894,26.77227175556607,-494.6472158646663
714929.2497496255,-86.91563012757483,490.513983581331,26.39279797277759,-489.8034180199179
722205.8560975341,-86.92533419561137,485.4276803403737,26.03702507963004,-484.7288996600458
729556.5243193429,-86.92857643756295,480.7079795377229,25.75671003183222,-480.0174512239903
736982.0082226516,-86.93771852674766,476.067877958878,25.43223736799918,-475.388079075114
744483.0692873735,-86.94286450818407,471.3172111160974,25.13617915693192,-470.6464554117524
752060.4767438235,-86.95074717383454,466.6717141204584,24.82431375526058,-466.0109893625978
759715.0076516048,-86.93645269796097,461.9890332096577,24.69031712446733,-461.3287927783041
767447.4469792938,-86.94791110881739,457.5450945603079,24.36144464114186,-456.8960861850293
775258.5876849393,-86.97261207656987,452.847412838065,23.91636834673007,-452.2154206119384
783149.23079738,-86.97332596682797,448.4281908482606,23.67739512885786,-447.8026611213425
791120.1854983883,-86.96926147808585,444.0580821677536,23.47810652954191,-443.4369840826213
799172.2692056535,-86.99178142468683,439.6722616329687,23.07364869421786,-439.0664008841778
807306.3076566067,-86.97556314867808,435.2523743017268,22.96472939731532,-434.6461210444637
815523.1349930991,-87.00119290194829,430.9987346944289,22.54776979022424,-430.4085354470631
823823.5938469447,-87.01495443933511,426.7244847347279,22.22180895503738,-426.1454881597186
832208.535426329,-86.98378432460159,422.3993871816118,22.2260572999153,-421.8142300448173
840678.819603103,-87.014707427953,418.2451802970289,21.78204724112856,-417.6775948739404
849235.3150009605,-87.00390462731866,414.064217577414,21.64226749636271,-413.49823280833
857878.8990845161,-87.03646976815966,409.9505827280115,21.19456830780906,-409.4023333510469
866610.4582492892,-87.02280934990944,405.8193259308475,21.07760624658968,-405.2715877209765
875430.887912601,-87.03400780390231,401.828519668217,20.7918984200428,-401.2902393266516
884341.0926054026,-87.03167540262849,397.8845739711967,20.60400140375259,-397.3507384294069
893341.9860650318,-87.05022749541065,393.8829836898882,20.26941625638399,-393.3611007777385
902434.4913289173,-87.05264601312435,390.0814789208178,20.05734494238023,-389.5654798758673
911619.5408292363,-87.05416324760895,386.09744916341,19.84228208922869,-385.5872457589637
920898.0764885322,-87.08455421217106,382.1892207124658,19.43897420633586,-381.6945463464303
930271.0498163127,-87.06540387553848,378.4565236139827,19.37545027662534,-377.9602256753468
939739.4220066236,-87.07238026166341,374.6313280409263,19.13405989045199,-374.1423789171935
949304.1640366194,-87.08151211561174,370.9755891802013,18.88829582144115,-370.4944264743523
958966.256766137,-87.09002937281248,367.174700406848,18.64026134759142,-366.7012425336899
968726.6910382814,-87.08555264892664,363.4882002951161,18.48147372037947,-363.0180531088025
978586.467781038,-87.09424149848903,359.9555574065363,18.24734078934594,-359.492750778048
988546.5981099159,-87.10272603353619,356.3573926789134,18.01223504148366,-355.9018835377576
998608.1034316374,-87.10601156678352,352.6736038968314,17.80583870754939,-352.2238251360913
1008772.015548884,-87.10432595701577,349.1645982918448,17.63893461618861,-348.7187759297041
1019039.376766104,-87.13345523408518,345.6606493710162,17.28641139500623,-345.228133999353
1029411.239996406,-87.1201340734514,342.266696374078,17.19615689449882,-341.8344389245839
1039888.668869528,-87.13334860159262,338.7305280043158,16.94046720136763,-338.3066525699458
1050472.737840918,-87.13450838399845,335.3511078441168,16.76467718377609,-334.9318007165044
1061164.532301915,-87.1471337787133,332.0442022737258,16.52628386715984,-331.6326796398946
1071965.148691059,-87.16221511569773,328.6685910117847,16.27187002212518,-328.2655464157864
1082875.694606524,-87.15764543388926,325.3600436136388,16.13398653425819,-324.959770523647
1093897.288919708,-87.153124721222,322.0533777764841,15.99539438244193,-321.6559116444045
1105031.061889972,-87.18562346077974,318.8969660735785,15.6579643319198,-318.5123280564088
1116278.155280544,-87.18243001345238,315.540632538573,15.51073284742229,-315.1591787484201
1127639.722475607,-87.18568447192013,312.4575907898042,15.34145619808878,-312.080735970503
1139116.928598581,-87.17928567867412,309.179672322441,15.21500006886364,-308.8050737120692
1150710.950631606,-87.18119348591834,306.3870061211969,15.06738096619285,-306.0162929497872
1162422.977536235,-87.22046799274018,302.82052097104,14.68466320161392,-302.4642600173238
1174254.21037537,-87.18752880081131,300.0083956060378,14.72056362782195,-299.647029754323
1186205.862436421,-87.10761612994497,296.9198742361829,14.98263128464189,-296.5416201416239
1198279.159355738,-87.17244997530932,294.1827373845378,14.51204288248741,-293.8245796158599
1210475.33924429,-87.22797769698862,290.9907446800007,14.07290720600971,-290.6502481887679
1222795.652814643,-87.2336526998799,287.9633305030485,13.89800653066964,-287.6277544481433
1235241.363509208,-87.24104299264835,285.0208762468736,13.71927385734562,-284.6905011084191
1247813.747629816,-87.22599054662875,282.1280565156057,13.65406288760525,-281.7974571211283
1260514.094468599,-87.23404731199545,279.2780575076946,13.47690700038092,-278.9526956008389
1273343.706440205,-87.24916302449022,276.3435436894791,13.26247822542406,-276.0251090212251
1286303.89921536,-87.25631153276245,273.5325585441474,13.09348333533283,-273.2189987498212
1299396.001855794,-87.26292321827869,270.7889523439838,12.93093998332272,-270.4800316154596
1312621.356950529,-87.2663079251863,267.9856679019668,12.78126218345778,-267.6807007198333
1325981.320753565,-87.25153531079607,265.2532376254384,12.7192543200026,-264.948109335244
1339477.263322963,-87.26744096079575,262.5406417363679,12.51638215707164,-262.2421185489509
1353110.568661343,-87.27353468010412,259.7983978123922,12.35804858386874,-259.5043085212358
1366882.634857812,-87.28175757062327,257.1673215604388,12.19602786602123,-256.8779635991795
1380794.874231339,-87.27232057736575,254.525536753428,12.11261728447034,-254.237159679974
1394848.713475586,-87.29242350200111,251.9102579965798,11.89987237961672,-251.6290347341742
1409045.593805218,-87.29094824382311,249.3172726706447,11.78379582174381,-249.0386407928698
1423386.971103694,-87.29478865471536,246.7239106374222,11.64470358139851,-246.4489581205895
1437874.316072572,-87.30249763969839,244.1398112115011,11.48992923523107,-243.8692865954152
1452509.114382325,-87.3214762763414,241.6404916432232,11.29235113627422,-241.3764901712545
1467292.866824698,-87.31438371117484,239.1371159942305,11.20493333064439,-238.8744643428717
1482227.089466613,-87.31615294994958,236.6493795385547,11.08106925008896,-236.3898025301803
1497313.31380564,-87.31671149360388,234.2014125631451,10.96416299767925,-233.9446275859586
1512553.086927053,-87.33504877507976,231.7708921677255,10.77628138083306,-231.5202328433188
1527947.971662482,-87.33739280110284,229.3010355889469,10.65207360847011,-229.0534833832554
1543499.546750182,-87.33873171599235,226.949275383603,10.53752593992958,-226.7045084337932
1559209.406996926,-87.34068257001586,224.5396606884039,10.41800757909855,-224.2978473818806
1575079.163441562,-87.34064517560253,222.1978329688573,10.30949823388099,-221.9585349163708
1591110.443520216,-87.34304388337594,219.8720502642433,10.19239183785496,-219.6356838858968
1607304.891233186,-87.35364636118616,217.5480308572538,10.0444458062033,-217.3160252680757
1623664.167313537,-87.36396046128284,215.293780548276,9.901649505193104,-215.0659649499324
1640189.949397405,-87.36502609599631,213.0139034304531,9.792837281273837,-212.7886824825533
1656883.93219604,-87.3597619367406,210.7461464217664,9.707924421994035,-210.5224321421388
1673747.827669597,-87.37029749217902,208.5051961559778,9.566396651711804,-208.285623313624
1690783.365202695,-87.36285742902869,206.3272862476478,9.49323632941689,-206.108775927452
1707992.291781767,-87.37491028961917,204.1336230033858,9.349407922295669,-203.9194071489787
1725376.372174213,-87.36965879714687,201.9788384574793,9.269210934490062,-201.7660350834215
1742937.389109373,-87.36827142885166,199.8309366982338,9.175473081843467,-199.6201742194858
1760677.143461349,-87.38200579294437,197.7000951396452,9.03029203703519,-197.4937503921342
1778597.454433681,-87.37798831041745,195.603671543297,8.948235341248177,-195.3988879331089
1796700.159745904,-87.37960099465164,193.5177862396937,8.847371656554095,-193.3154355086075
1814987.115822011,-87.38293011212636,191.4247929317113,8.740571888698422,-191.2251389122441
1833460.197980824,-87.38485653362675,189.3774940577873,8.640730293858791,-189.1802659782359
1852121.300628307,-87.38918774767268,187.3490380112786,8.534030165835707,-187.1545681325469
1870972.337451837,-87.38344898331734,185.3239379107746,8.46032661096041,-185.1307236424914
1890015.241616454,-87.3908720742795,183.3142706204218,8.34485714136324,-183.1242342574774
1909251.965963104,-87.39805523879518,181.3640101231313,8.23336304184172,-181.1770291757884
1928684.483208901,-87.39640604169672,179.4081324553961,8.149731009302835,-179.2229334533083
1948314.786149432,-87.39931338935327,177.4585784524695,8.052175793556451,-177.2758007494564
1968144.887863111,-87.39976883499301,175.5174631146709,7.96270400778801,-175.3367480110607
1988176.821917627,-87.40638108820079,173.615158467104,7.856386534911901,-173.4373098274177
2008412.642578479,-87.40101236253689,171.7112512415939,7.786304597469175,-171.534624095747
2028854.425019643,-87.39792878131014,169.8384021411222,7.710510682774278,-169.6632867383523
2049504.265536382,-87.40064585586376,167.9890679778233,7.618594420321227,-167.8162208462471
2070364.281760212,-87.41084056409743,166.1490611353336,7.505614124493526,-165.9794453321466
2091436.612876076,-87.41587697703072,164.3102782328711,7.408120500861401,-164.1431914019227
2112723.419841705,-87.40644300325634,162.490449151437,7.352798765150457,-162.3240044348184
2134226.885609233,-87.40899536913221,160.6922659894013,7.264278741437997,-160.5279869778949
2155949.215349052,-87.41399366920973,158.897794008975,7.169309981035911,-158.7359755547383
2177892.636675948,-87.41923290964255,157.1310437587472,7.07524219850734,-156.971672159488
2200059.399877551,-87.40893561570644,155.3639976668315,7.023570104911064,-155.2051585289632
2222451.778145096,-87.41411339311617,153.6244500899616,6.931061279918823,-153.4680163909637
2245072.067806535,-87.4162760127095,151.9045616216152,6.847737439186467,-151.7501378365735
2267922.58856203,-87.41939053879723,150.1795287793925,6.761819043409214,-150.0272264211552
2291005.683721832,-87.41536229366906,148.492941058923,6.696309952732633,-148.3418787037084
2314323.720446589,-87.41542496315211,146.8040287246633,6.619987805464806,-146.6546917464534
2337879.0899901,-87.41722083385936,145.145298053766,6.540644137502461,-144.997853506123
2361674.207944531,-87.41995040066976,143.4745976002008,6.458529621860198,-143.3291580651442
2385711.514488138,-87.41807174103415,141.8352114538296,6.38937830708171,-141.6912243330601
2409993.474635499,-87.42312839218872,140.1984315511144,6.30328410514992,-140.0566628864271
2434522.578490311,-87.41414701586592,138.5798093800329,6.252212261862318,-138.438699104112
2459301.34150074,-87.41252660552655,136.9762271425767,6.183734463655682,-136.8365748997605
2484332.304717382,-87.41395924581217,135.3891552779128,6.108704908191588,-135.2512738986639
2509618.035053849,-87.41043799322209,133.8128387845926,6.045797543604763,-133.6761914315826
2535161.12555,-87.40978602251337,132.2486737857081,5.976630333822011,-132.1135557311644
2560964.195637857,-87.40428211598407,130.7159115240991,5.919905064982476,-130.5817914167121
2587029.891410231,-87.40584075430549,129.1519379569017,5.84556555189434,-129.019581620008
2613360.885892074,-87.40646063454511,127.6154233147844,5.774641878001931,-127.4847040981484
2639959.879314596,-87.39413540981583,126.1191989800518,5.734039515371551,-125.9887818109456
2666829.599392174,-87.39126586152258,124.6033749601048,5.671356272855204,-124.4742413894329
2693972.801602077,-87.3873549232549,123.1108673458806,5.611819057486505,-122.982897776565
2721392.269467039,-87.38446320563212,121.6340469123876,5.550632956558132,-121.507332462146
2749090.814840709,-87.37538008451112,120.1630522043101,5.502535346130161,-120.0369993786097
2777071.278196003,-87.37581443578306,118.712442587949,5.435209683696761,-118.5879526802421
2805336.528916398,-87.36921295317366,117.2592013581545,5.382169638618491,-117.1356160744176
2833889.465590177,-87.36342186121851,115.828355126135,5.328188960027505,-115.7057399338178
2862733.016307688,-87.36122130869521,114.3932697070606,5.266562816844156,-114.2719714994388
2891870.138961612,-87.35602396304259,112.9859622208137,5.212009808498997,-112.8656839465356
2921303.821550295,-87.34760184137453,111.5815906443804,5.16361083396273,-111.462049567938
2951037.082484168,-87.33961014982124,110.1902586867458,5.114577762245722,-110.0714958732091
2981072.970895278,-87.33681688415203,108.8231778258768,5.056423090816733,-108.7056420690714
3011414.566949983,-87.32788355175533,107.4362432830907,5.008712645082879,-107.3194258669997
3042064.982164813,-87.31312058233694,106.0730723633488,4.972462335840112,-105.9564594487702
3073027.359725562,-87.30410406714964,104.7225303779878,4.925613809219038,-104.6066283625039
3104304.874809618,-87.29297092516829,103.3659247491675,4.881868708349229,-103.2505775149224
3135900.734911572,-87.28358880715724,102.0405203533095,4.83596149860966,-101.9258616365745
3167818.18017215,-87.27389903542766,100.7173038137376,4.790264822709423,-100.6033232574205
3200060.483710485,-87.26526383943522,99.40455592224582,4.742793090884555,-99.29134731584598
3232630.951959776,-87.24345002716103,98.09907318639345,4.717811543476314,-97.98556227460054
3265532.925006361,-87.23831845482847,96.80171176462801,4.664078214072664,-96.68928469574658
3298769.776932237,-87.22251877386248,95.52077430275729,4.628670076981437,-95.40856217717963
3332344.916161079,-87.21391631207737,94.23629605906919,4.580559932558692,-94.12490619191489
3366261.785807762,-87.20075323483553,92.97366235213099,4.540521190237974,-92.86272426807787
3400523.864031461,-87.17923308630765,91.70426505293945,4.512930564514437,-91.59315305534385
3435134.664392325,-87.16458335589383,90.4605860903491,4.474828240832413,-90.3498397786322
3470097.736211799,-87.15378790765746,89.20951418068542,4.429729121058117,-89.09946644210594
3505416.664936601,-87.13053291828045,87.96948240024982,4.403815223944093,-87.8591841826523
3541095.072506407,-87.11511409554815,86.73903987705971,4.365531242007029,-86.62911274952096
3577136.617725283,-87.10089425988349,85.52139519510909,4.325445732192316,-85.41194035575991
3613544.996636893,-87.07800138164957,84.31244778449548,4.297944469566032,-84.20282967186913
3650323.94290352,-87.05245618019993,83.11052624923333,4.273680897862902,-83.00057364264264
3687477.228188964,-87.03602802829074,81.90962724107511,4.235383003741352,-81.80005235685056
3725008.662545308,-87.01015051675125,80.71384137420272,4.209956341641674,-80.60397296027925
3762922.09480365,-86.99198218901898,79.53199500415614,4.173497201813315,-79.42241591923261
3801221.412968802,-86.96282181146223,78.35972136152193,4.151806595549817,-78.24965452862081
3839910.544617987,-86.93286747447166,77.19037069552192,4.130147812697808,-77.07979765903227
3878993.457303619,-86.8998456136779,76.02897625146119,4.111761352179056,-75.91770971537521
3918474.158960178,-86.86998649428513,74.88198026916335,4.088696413592211,-74.77027170385867
3958356.698315214,-86.83661191231857,73.73600767991984,4.0690103584978,-73.62365097762834
3998645.165304549,-86.81851091227246,72.59845256325586,4.029136398514666,-72.48655995742574
4039343.691491693,-86.78384497699693,71.45325268626533,4.008743369780918,-71.34071275255469
4080456.450491534,-86.74871122709041,70.33182916037946,3.988886901235651,-70.21862270319714
4121987.658398346,-86.70978085424369,69.20507650763247,3.971928553567997,-69.09100084665596
4163941.574218138,-86.68102608566544,68.08763948075253,3.941908828407621,-67.97343602356329
4206322.500305423,-86.64041364516652,66.97288255245022,3.924761556318415,-66.85778372119685
4249134.782804416,-86.60421370296271,65.86404346593649,3.901322243728488,-65.74839850850636
4292382.812094731,-86.55476035726302,64.76330374235918,3.891921331155605,-64.64625634928268
4336071.023241613,-86.51146612097104,63.66723279525954,3.874074079348553,-63.54925713046134
4380203.896450749,-86.46873233899051,62.58382776339002,3.854740483645713,-62.46500198768435
4424785.957527717,-86.41452810379302,61.49595585284028,3.845800548298937,-61.37558475808752
4469821.778342098,-86.36458307236546,60.41714742175121,3.830896029634351,-60.29557146417762
4515315.977296324,-86.3155463460474,59.33777550821227,3.813136627904168,-59.21512975008947
4561273.219799292,-86.25350321344116,58.26295466171592,3.80702482415933,-58.13844208354227
4607698.218744799,-86.19474690980525,57.19951266356323,3.796067523664512,-57.07340992357921
4654595.734994845,-86.13672765420469,56.14118547809645,3.782554065558364,-56.01361434175762
4701970.577867863,-86.07142193521162,55.07948726260967,3.773655869399572,-54.9500631345527
4749827.605631905,-86.00118282564523,54.02665489611011,3.767596312669404,-53.89512647065724
4798171.726002862,-85.93164809684876,52.97659354071318,3.758503023741982,-52.84309905937062
4847007.896647742,-85.85692214458113,51.9270964083651,3.751595125179567,-51.79139769711156
4896341.125693081,-85.78205628821017,50.88097024152032,3.742322294501486,-50.74315871684136
4946176.472238523,-85.69442895557859,49.84390581193596,3.742065413853503,-49.70323825494255
4996519.046875626,-85.60596001489247,48.81025954935512,3.739613284033625,-48.6667928855117
5047374.012211952,-85.51181421172318,47.77151253754892,3.738289623476823,-47.62502074347264
5098746.583400491,-85.41697119772668,46.73890711300601,3.734610286929864,-46.58946365996245
5150642.028674472,-85.31060270714127,45.71490832731085,3.737380150876231,-45.56187916429997
5203065.669887619,-85.20590553767961,44.69357453807163,3.735271449502036,-44.5372131165467
5256022.8830599,-85.0893523646027,43.67468501063327,3.738643826970964,-43.51437294863717
5309519.098928845,-84.97090535280131,42.64565500247419,3.738386203648899,-42.48148254454426
5363559.80350645,-84.84205037361491,41.63313627687953,3.742888016290954,-41.46454902138365
5418150.538641782,-84.7061899889847,40.61584411768035,3.7473401580774,-40.44260420807951
5473296.902589283,-84.56081509175249,39.60302765334178,3.753937793048016,-39.42470989566416
5529004.550582868,-84.40280341154099,38.59362137885598,3.764198156027889,-38.40961368429323
5585279.195415876,-84.2384894841219,37.58137875298827,3.772717390159212,-37.39153156089689
5642126.608026898,-84.0537835060619,36.57429207709495,3.788908681243766,-36.37750695066728
5699552.618091604,-83.87486382536845,35.56608379448764,3.794911316680933,-35.36304518243647
5757563.114620553,-83.67172842717379,34.56341626293995,3.809743912749403,-34.35281058493658
5816164.046563128,-83.45171810001578,33.55865804851724,3.827043953241189,-33.33972502282031
5875361.423417582,-83.22919346545913,32.56095043587148,3.838871426012228,-32.3338608808448
5935161.315847316,-82.98201258636996,31.55056467145392,3.854877552168134,-31.31418289122976
5995569.856303428,-82.7148126786537,30.54779239155656,3.87370964686937,-30.30118798940715
6056593.23965358,-82.42311174868463,29.54655052994551,3.895906123878539,-29.28857394433108
6118237.723817291,-82.11475342605361,28.53874501365197,3.915215856446711,-28.268906094005
6180509.630407679,-81.76739743975259,27.52997996451583,3.942076058558317,-27.24628108926398
6243415.345379734,-81.4012249301781,26.53315751276225,3.96708394430755,-26.23491361860887
6306961.31968521,-80.9865966016914,25.5188885191423,3.997929788612029,-25.20377409551477
6371154.069934145,-80.53762693089688,24.50921421114064,4.029311456601522,-24.17573639898644
6436000.179063157,-80.01399487184453,23.5004963929257,4.075165305855622,-23.14446712378283
6501506.297010513,-79.42094663063992,22.48308177055109,4.127713707442792,-22.10092634824784
6567679.141398072,-78.66697774682984,21.4855861933766,4.222160173902933,-21.06665083820689
6634525.498220181,-77.82757899817588,20.55982619995035,4.335127728634601,-20.09758992885934
6702052.222539571,-77.16489225294329,19.65880480820347,4.367124354413377,-19.16759847659934
6770266.239190347,-76.53625602928777,18.69920131630285,4.353735304856102,-18.18529952359521
6839174.543488119,-75.77347031043219,17.69488758255135,4.348629079603493,-17.15221477498334
6908784.201947372,-74.84095987480762,16.68536664402679,4.363210633094132,-16.10477733521504
6979102.353006138,-73.7268069031515,15.69462361920751,4.397910004271913,-15.06584209869835
7050136.207758022,-72.44147730714641,14.69555507616298,4.433351851918246,-14.01087900003539
7121893.050691725,-70.95164111174023,13.70427969872198,4.472611999423022,-12.95388065266237
7194380.240438039,-69.18539304300783,12.73152560328321,4.524087464755932,-11.90060405182419
7267605.210524485,-67.0988697111063,11.76378968130251,4.577786085590026,-10.83654106348044
7341575.470137612,-64.64504024057545,10.81202070355203,4.629976361592949,-9.77052253388365
7416298.604893062,-61.68891956020713,9.879185154389114,4.685287293804971,-8.697492873766093
7491782.277613476,-58.05823429921674,8.972129058441924,4.746768143785831,-7.613625419632752
7568034.229114306,-53.60041052749356,8.110213751888594,4.812707242149604,-6.527895227612313
7645062.278997635,-48.03933865558661,7.308906176484673,4.886882408711553,-5.434932365732013
7722874.326454072,-41.21500775861556,6.577970935688624,4.948228310903811,-4.334136386171331
7801478.351072812,-32.68680363823153,5.974576427112804,5.028413752986313,-3.226549025226503
7880882.413659942,-22.41244814884333,5.524318882775549,5.107029622631914,-2.106263884737764
7961094.657065069,-10.68564559240772,5.278695060987814,5.187158693638174,-0.9787779288025742
8042123.307016361,1.702700369829387,5.272986759518217,5.270658529315376,0.156678120391807
8123976.672964104,13.69147426791313,5.517359989899817,5.360580626421734,1.305923660012055
8206663.148932817,24.33967206915624,5.98598555571054,5.453939919357309,2.46709595054915
8290191.214382074,33.17638029417217,6.633721175321468,5.55235809223013,3.630093145851085
8374569.435076047,40.46744402590256,7.416217064693424,5.642071536306024,4.813242600353251
8459806.463961938,46.25680857058202,8.320343057294798,5.752911594372889,6.010999648844087
8545911.04205733,50.90928761079597,9.301796572295109,5.86524785189918,7.219576657128386
8632891.999346565,54.64692263178272,10.34079670136561,5.983323803322479,8.43397371845375
8720758.255686274,57.74312000780183,11.43491108354901,6.102995756403474,9.670089673110233
8809518.821720086,60.29991946101841,12.5814306428454,6.233594235320469,10.92861839072573
8899182.799802674,62.4368071762522,13.7573938544854,6.365912588012373,12.195943694082
8989759.38493319,64.23558150879795,14.96993070860004,6.507008291160607,13.48175316934165
9081257.865698228,65.7854266041265,16.22551318716615,6.654975714071504,14.79792473396257
9173687.625224333,67.10208424016123,17.50572014092722,6.811308353138812,16.12626169237392
9267058.142140262,68.24115345423527,18.81845787787874,6.976018190672095,17.47768654899464
9361378.991549002,69.23968758715529,20.16343604793089,7.147118296000954,18.85425292399482
9456659.846009694,70.10357128083538,21.53586922480233,7.329107275965642,20.25037900398844
9552910.476529548,70.86864739613776,22.9424172960637,7.51903156865218,21.67530105111194
9650140.753565863,71.54995266378104,24.38450811573925,7.717154285009319,23.13114276874179
9748360.648038222,72.14193599132501,25.85035245872074,7.927270209218294,24.60485946454743
9847580.23235102,72.65847270033501,27.35274551513138,8.152945195154066,26.10942687728619
9947809.681426382,73.11259803977244,28.90552465714735,8.39681803244058,27.65904558431173
10049059.27374759,73.53409728972197,30.48743881918108,8.641502683396071,29.23710582677718
10151339.39241314,73.88762796654831,32.10558471198336,8.910009627804927,30.84445327981618
10254660.52620152,74.20706010119061,33.77241633923095,9.191557519145519,32.49755953548809
10359033.27064685,74.49398680400326,35.48456563594083,9.486426307656117,34.19301265289156
10464468.32912542,74.73075408246947,37.25121326715541,9.810303556532558,35.9362050584613
10570976.51395332,74.95666743727799,39.05473953579555,10.13663799213883,37.71632604622512
10678568.74749526,75.13155008410025,40.91835085248344,10.49967405322001,39.5483031401231
10787256.06328464,75.29677186130473,42.84713293873382,10.87513542854693,41.4440373332557
10897049.60715504,75.41696297805601,44.82890373042327,11.28714902703377,43.38468481518666
11007960.63838319,75.52793720451515,46.88937647128055,11.71802603745216,45.40155825135379
11120000.53084366,75.59583395097007,49.00640343544231,12.19084827825784,47.46589086843129
11233180.77417518,75.66208939540137,51.20570269744417,12.68058647729491,49.61075201335781
11347512.97495896,75.69121256599031,53.50289050236775,13.22311244813717,51.84311515806388
11463008.85790889,75.71862218018943,55.86806888108694,13.78176159671525,54.14151981421634
11579680.26707393,75.71626220211509,58.34927033695117,14.39616350976996,56.54544919845078
11697539.16705271,75.68835274592141,60.92556115847238,15.0605545273487,59.03476687345784
11816597.64422048,75.65294280248548,63.61271864417503,15.7628999325544,61.62879975319371
11936867.90796858,75.58372581323059,66.44520843942607,16.54253076702578,64.35301391839222
12058362.2919565,75.49134402377149,69.3933698098152,17.38486171101452,67.18040158298157
12181093.25537667,75.39167070715793,72.48600977955184,18.28169905842924,70.14271946038528
12305073.3842322,75.27028557692103,75.76951077359669,19.26512167787761,73.27942309821192
12430315.3926275,75.12193403959363,79.20566573749525,20.33707049574383,76.5502517864636
12556832.12407215,74.93585981401685,82.85910645314623,21.53509796977394,80.01169338069316
12684636.552798,74.74736733923278,86.74996715687367,22.82179487166688,83.69422011437958
12813741.78508963,74.52709875086629,90.85360965698295,24.23816085984042,87.56077858171389
12944161.06062843,74.25087579967371,95.26787857762963,25.85815426389385,91.69146387067147
13075907.75385033,73.97787502277546,99.95724075112028,27.58905108427786,96.0744203149128
13208995.37531729,73.64009981884618,105.006203185174,29.57709609259943,100.7546430398877
13343437.57310285,73.26067161121452,110.4501624869886,31.81162506024707,105.7698392947084
13479248.13419175,72.85173740895164,116.3484529903309,34.30479738614827,111.1761817546302
13616440.98589372,72.37760967920362,122.7228807405942,37.15341455308639,116.9637945875415
13755030.19727174,71.84821695768022,129.7002084121459,40.40620165095613,123.2456203290662
13895029.98058484,71.25460978991616,137.4022489855013,44.15603714420649,130.1138824645286
14036454.69274554,70.56898571040045,145.7734343957151,48.49468909323659,137.4705761436686
14179318.83679215,69.77706588934429,155.208687940915,53.65158119347252,145.6408069456515
14323637.06337605,68.90947551995161,165.6974083754106,59.62497170396195,154.5978456888366
14469424.17226411,67.8769433490923,177.5106694443255,66.84999999413998,164.4418294332561
14616695.11385638,66.66962880966936,190.8111756343695,75.56738770637865,175.2098018439724
14765464.99071928,65.21834997088595,206.0959101033154,86.38743566234393,187.1169022857055
