frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg,load_magnitude_ohm,load_phase_deg,external_impedance_magnitude_ohm,external_impedance_phase_deg
2670.54672421326,0.571711748244686,-2.92599909306683,2.98132940409289,-78.9442509624598,2.97975656210858,-89.5192857996393,0.322788539422785,7.11301071677602
2697.72775961306,0.571785078961238,-2.89544793702706,2.95136526586544,-78.8291186240283,2.9497326629557,-89.5143927262058,0.322943449426112,7.1823224179018
2725.18544573711,0.571860184603622,-2.86519371040325,2.92170482233734,-78.7127306828127,2.92001125751588,-89.5094498406179,0.323099904137264,7.25228353348369
2752.92259835833,0.57193704707023,-2.83523331067845,2.89234505406809,-78.5950728853833,2.89058929787296,-89.504456635573,0.323257926021119,7.32289955770519
2780.94206190879,0.572015648719617,-2.80556366546589,2.86328297298093,-78.4761307964066,2.86146376681878,-89.4994125985957,0.323417537933085,7.39417601642781
2809.24670977141,0.572095972361885,-2.77618173219393,2.83451562207019,-78.3558897960234,2.83263167754384,-89.4943172119844,0.323578763126073,7.46611846695673
2837.83944457464,0.572178001250257,-2.74708449779412,2.80604007511217,-78.2343350771863,2.80409007333092,-89.4891699527586,0.323741625257583,7.53873249779159
2866.72319849011,0.572261719072805,-2.71826897839228,2.7778534363796,-78.1114516429571,2.77583602725195,-89.4839702926038,0.323906148396919,7.61202372836151
2895.90093353331,0.572347109944363,-2.68973221900249,2.74995284035958,-77.9872243037626,2.7478666418678,-89.478717697818,0.324072357032505,7.68599780874425
2925.37564186738,0.572434158398601,-2.66147129322416,2.72233545147504,-77.8616376746107,2.72017904893114,-89.4734116292555,0.324240276079344,7.76066041936902
2955.15034610991,0.572522849380261,-2.63348330294195,2.69499846380968,-77.7346761722633,2.69277040909238,-89.4680515422721,0.324409930886583,7.83601727070228
2985.22809964295,0.572613168237554,-2.6057653780286,2.66793910083637,-77.6063240123691,2.66563791160839,-89.4626368866679,0.324581347245208,7.9120741029164
3015.6119869261,0.572705100714715,-2.57831467605068,2.64115461514902,-77.4765652065533,2.63877877405436,-89.4571671066311,0.324754551395871,7.98883668554045
3046.30512381283,0.572798632944707,-2.55112838197711,2.61464228819785,-77.3453835594656,2.61219024203838,-89.4516416406801,0.324929570036834,8.06631081709285
3077.31065787004,0.572893751442081,-2.52420370789052,2.58839943002806,-77.2127626657862,2.58586958891905,-89.4460599216055,0.325106430332049,8.14450232469528
3108.63176870077,0.572990443095983,-2.49753789270139,2.56242337902202,-77.0786859071883,2.5598141155258,-89.4404213764115,0.325285159919368,8.22341706366739
3140.27166827036,0.5730886951633,-2.47112820186497,2.53671150164467,-76.9431364492594,2.53402114988215,-89.4347254262564,0.325465786918885,8.30306091710191
3172.23360123576,0.573188495261953,-2.44497192710083,2.51126119219244,-76.8060972383785,2.50848804693165,-89.4289714863929,0.325648339941409,8.3834397954195
3204.52084527827,0.573289831364328,-2.41906638611521,2.48606987254546,-76.6675509985518,2.48321218826665,-89.4231589661074,0.325832848097079,8.46455963590299
3237.13671143975,0.573392691790843,-2.39340892232596,2.46113499192317,-76.5274802282051,2.45819098185982,-89.4172872686587,0.326019341004109,8.54642640221038
3270.08454446205,0.573497065203647,-2.36799690459018,2.4364540266432,-76.3858671969337,2.43342186179827,-89.4113557912167,0.32620784879768,8.6290460838662
3303.3677231301,0.573602940600452,-2.34282772693435,2.41202447988362,-76.2426939422104,2.40890228802047,-89.4053639247993,0.326398402138963,8.71242469573045
3336.98966061835,0.573710307308493,-2.31789880828721,2.38784388144855,-76.0979422660506,2.38462974605575,-89.3993110542096,0.326591032224292,8.79656827744498
3370.95380484083,0.573819154978612,-2.29320759221504,2.36390978753696,-75.9515937316362,2.36060174676643,-89.3931965579722,0.326785770794478,8.88148289285636
3405.26363880468,0.573929473579466,-2.26875154665955,2.34021978051492,-75.803629659897,2.3368158260926,-89.3870198082688,0.326982650144265,8.96717462941493
3439.9226809674,0.574041253391859,-2.24452816367825,2.31677146869098,-75.654031126052,2.31326954479938,-89.3807801708727,0.327181703131938,9.05364959754938
3474.93448559759,0.574154485003189,-2.22053495918728,2.29356248609497,-75.5027789561093,2.2899604882268,-89.3744770050836,0.327382963189074,9.14091393001635
3510.3026431395,0.574269159302008,-2.19676947270668,2.27059049225998,-75.3498537233261,2.26688626604221,-89.3681096636606,0.327586464330451,9.22897378122434
3546.03078058121,0.574385267472708,-2.17322926710814,2.2478531720077,-75.1952357446296,2.24404451199511,-89.3616774927554,0.327792241164095,9.3178353265315
3582.12256182654,0.574502800990303,-2.14991192836503,2.2253482352369,-75.0389050769989,2.22143288367449,-89.3551798318443,0.328000328901496,9.4075047615167
3618.58168807086,0.57462175161533,-2.12681506530494,2.20307341671528,-74.8808415138095,2.19904906226865,-89.3486160136595,0.328210763367966,9.49798830122307
3655.41189818055,0.57474211138886,-2.10393630936443,2.18102647587455,-74.721024581141,2.17689075232739,-89.3419853641202,0.328423581013156,9.58929217937371
3692.6169690765,0.574863872627603,-2.08127331434618,2.15920519660869,-74.5594335340489,2.1549556815266,-89.3352872022621,0.328638818921733,9.68142264755871
